Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,18,31,13,344,33,468,92,0.8665955176093917,0.9124668435013262,0.7889908256880734,0.8462484624846248,0.8615612811075097
10,18,28,10,178,15,237,39,0.8848614072494669,0.9222797927461139,0.8202764976958525,0.8682926829268293,0.8803763440860215
15,18,27,9,114,9,159,31,0.8722044728434505,0.926829268292683,0.7862068965517242,0.8507462686567164,0.8663177339901478
20,18,22,4,83,6,120,26,0.8638297872340426,0.9325842696629213,0.7614678899082569,0.8383838383838383,0.8569244211446045
25,16,25,9,70,9,90,19,0.851063829787234,0.8860759493670886,0.7865168539325843,0.8333333333333334,0.8478038815117467
30,17,21,4,55,4,81,17,0.8662420382165605,0.9322033898305084,0.7638888888888888,0.8396946564885496,0.8584150326797385
35,16,21,5,44,4,65,21,0.8134328358208955,0.9166666666666666,0.676923076923077,0.7787610619469026,0.8094760312151617
40,15,20,5,41,7,55,15,0.8135593220338984,0.8541666666666666,0.7321428571428571,0.7884615384615384,0.8096198156682027
45,17,18,1,36,2,55,12,0.8666666666666667,0.9473684210526315,0.75,0.8372093023255814,0.8574561403508771
50,14,16,2,33,5,45,11,0.8297872340425532,0.868421052631579,0.75,0.8048780487804879,0.825
55,15,18,3,30,5,44,7,0.8604651162790697,0.8571428571428571,0.8108108108108109,0.8333333333333334,0.8543849972421401
60,15,15,0,27,4,37,11,0.810126582278481,0.8709677419354839,0.7105263157894737,0.782608695652174,0.8064826700898589
65,16,17,1,22,3,33,15,0.7534246575342466,0.88,0.5945945945945946,0.7096774193548387,0.7556306306306306
70,15,14,-1,15,2,33,17,0.7164179104477612,0.8823529411764706,0.46875,0.6122448979591837,0.7058035714285714
