Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,21,45,24,262,57,524,98,0.8352816153028693,0.8213166144200627,0.7277777777777777,0.7717231222385862,0.814835532606617
10,20,35,15,139,24,268,40,0.8641188959660298,0.852760736196319,0.776536312849162,0.8128654970760234,0.847172266013622
15,19,28,9,90,13,182,29,0.8662420382165605,0.8737864077669902,0.7563025210084033,0.8108108108108109,0.8448179271708683
20,20,28,8,60,11,135,30,0.826271186440678,0.8450704225352113,0.6666666666666666,0.7453416149068323,0.795662100456621
25,20,20,0,56,8,108,17,0.8677248677248677,0.875,0.7671232876712328,0.8175182481751825,0.8490788852149267
30,19,24,5,48,7,91,11,0.8853503184713376,0.8727272727272727,0.8135593220338984,0.8421052631578947,0.8710653753026635
35,19,20,1,35,8,76,16,0.8222222222222222,0.813953488372093,0.6862745098039216,0.7446808510638298,0.7955182072829132
40,19,22,3,24,5,71,18,0.8050847457627118,0.8275862068965517,0.5714285714285714,0.676056338028169,0.7528195488721805
45,18,22,4,28,6,59,12,0.8285714285714286,0.8235294117647058,0.7,0.7567567567567568,0.8038461538461539
50,19,17,-2,23,3,58,11,0.8526315789473684,0.8846153846153846,0.6764705882352942,0.7666666666666667,0.8136451301832208
