Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,14,15,1,402,2,515,18,0.9786552828175027,0.995049504950495,0.9571428571428572,0.9757281553398058,0.9766371925946394
10,13,15,2,197,0,257,15,0.9680170575692963,1.0,0.9292452830188679,0.9633251833740831,0.9646226415094339
15,13,17,4,131,4,170,8,0.9616613418530351,0.9703703703703703,0.9424460431654677,0.9562043795620438,0.9597287687091707
20,12,14,2,93,0,130,12,0.948936170212766,1.0,0.8857142857142857,0.9393939393939394,0.9428571428571428
25,11,14,3,71,0,101,16,0.9148936170212766,1.0,0.8160919540229885,0.8987341772151899,0.9080459770114943
30,13,16,3,63,2,85,7,0.9426751592356688,0.9692307692307692,0.9,0.9333333333333333,0.9385057471264369
35,12,13,1,55,0,75,4,0.9701492537313433,1.0,0.9322033898305084,0.9649122807017544,0.9661016949152542
40,12,14,2,46,0,67,5,0.9576271186440678,1.0,0.9019607843137255,0.9484536082474226,0.9509803921568627
45,13,14,1,43,1,58,3,0.9619047619047619,0.9772727272727273,0.9347826086956522,0.9555555555555556,0.9589167280766397
50,10,14,4,33,0,49,12,0.8723404255319149,1.0,0.7333333333333333,0.8461538461538461,0.8666666666666667
55,11,13,2,33,0,48,5,0.9418604651162791,1.0,0.868421052631579,0.9295774647887324,0.9342105263157895
60,11,13,2,30,3,41,5,0.8987341772151899,0.9090909090909091,0.8571428571428571,0.8823529411764706,0.8944805194805194
65,11,16,5,26,3,39,5,0.8904109589041096,0.896551724137931,0.8387096774193549,0.8666666666666667,0.8836405529953917
70,11,12,1,26,1,36,4,0.9253731343283582,0.9629629629629629,0.8666666666666667,0.9122807017543859,0.9198198198198199
