teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp
com_erro,catboost,lacuna,20,5,5,947,947,263,684,234,713,17,17,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985975,713,0,0,234
com_erro,catboost,lacuna,20,10,10,474,474,132,342,114,360,16,16,0,1.0,1.0,1.0,1.0,1.0,0.9999999999972222,360,0,0,114
com_erro,catboost,lacuna,20,15,15,316,316,91,225,77,239,16,16,0,1.0,1.0,1.0,1.0,1.0,0.9999999999958159,239,0,0,77
com_erro,catboost,lacuna,20,20,20,237,237,66,171,55,182,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999945055,182,0,0,55
com_erro,catboost,lacuna,30,5,5,945,945,298,647,265,680,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985294,680,0,0,265
com_erro,catboost,lacuna,30,10,10,473,473,150,323,129,344,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999970931,344,0,0,129
com_erro,catboost,lacuna,30,15,15,315,315,101,214,89,226,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999955753,226,0,0,89
com_erro,catboost,lacuna,30,20,20,237,237,74,163,64,173,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999942197,173,0,0,64
com_erro,catboost,lacuna,30,25,25,189,189,60,129,52,137,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999927008,137,0,0,52
com_erro,catboost,lacuna,30,30,30,158,158,52,106,44,114,14,14,0,1.0,1.0,1.0,1.0,1.0,0.999999999991228,114,0,0,44
com_erro,catboost,lacuna,40,5,5,943,943,332,611,293,650,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999984616,650,0,0,293
com_erro,catboost,lacuna,40,10,10,472,472,167,305,143,329,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999969605,329,0,0,143
com_erro,catboost,lacuna,40,15,15,315,315,113,202,97,218,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999954129,218,0,0,97
com_erro,catboost,lacuna,40,20,20,236,236,84,152,70,166,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999939759,166,0,0,70
com_erro,catboost,lacuna,40,25,25,189,189,67,122,59,130,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999923078,130,0,0,59
com_erro,catboost,lacuna,40,30,30,158,158,58,100,47,111,15,15,0,1.0,1.0,1.0,1.0,1.0,0.999999999990991,111,0,0,47
com_erro,catboost,lacuna,40,35,35,135,135,48,87,41,94,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999893616,94,0,0,41
com_erro,catboost,lacuna,40,40,40,118,118,44,74,35,83,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999879517,83,0,0,35
com_erro,catboost,lacuna,50,5,5,941,941,364,577,321,620,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999983871,620,0,0,321
com_erro,catboost,lacuna,50,10,10,471,471,183,288,157,314,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999968153,314,0,0,157
com_erro,catboost,lacuna,50,15,15,314,314,124,190,106,208,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999951924,208,0,0,106
com_erro,catboost,lacuna,50,20,20,236,236,90,146,78,158,14,14,0,1.0,1.0,1.0,1.0,1.0,0.999999999993671,158,0,0,78
com_erro,catboost,lacuna,50,25,25,189,189,74,115,66,123,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999918698,123,0,0,66
com_erro,catboost,lacuna,50,30,30,157,157,62,95,51,106,14,14,0,1.0,1.0,1.0,1.0,1.0,0.999999999990566,106,0,0,51
com_erro,catboost,lacuna,50,35,35,135,135,51,84,44,91,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999890109,91,0,0,44
com_erro,catboost,lacuna,50,40,40,118,118,49,69,38,80,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999875,80,0,0,38
com_erro,catboost,lacuna,50,45,45,105,105,44,61,35,70,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999857142,70,0,0,35
com_erro,catboost,lacuna,50,50,50,95,95,37,58,33,62,14,14,0,1.0,1.0,1.0,1.0,1.0,0.999999999983871,62,0,0,33
com_erro,catboost,lacuna,60,5,5,939,939,394,545,349,590,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999983051,590,0,0,349
com_erro,catboost,lacuna,60,10,10,470,470,199,271,171,299,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999966556,299,0,0,171
com_erro,catboost,lacuna,60,15,15,313,313,134,179,117,196,13,13,0,1.0,1.0,1.0,1.0,1.0,0.999999999994898,196,0,0,117
com_erro,catboost,lacuna,60,20,20,235,235,100,135,84,151,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999933775,151,0,0,84
com_erro,catboost,lacuna,60,25,25,188,188,77,111,70,118,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999915254,118,0,0,70
com_erro,catboost,lacuna,60,30,30,157,157,69,88,58,99,13,13,0,1.0,1.0,1.0,1.0,1.0,0.999999999989899,99,0,0,58
com_erro,catboost,lacuna,60,35,35,135,135,58,77,50,85,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999882353,85,0,0,50
com_erro,catboost,lacuna,60,40,40,118,118,52,66,44,74,12,12,0,0.9915254237288136,0.9886363636363636,1.0,0.9772727272727273,0.9885057471264368,0.9999999999864865,74,0,1,43
com_erro,catboost,lacuna,60,45,45,105,105,45,60,38,67,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999850746,67,0,0,38
com_erro,catboost,lacuna,60,50,50,94,94,38,56,34,60,13,13,0,0.9893617021276596,0.9852941176470589,1.0,0.9705882352941176,0.9850746268656716,0.9999999999833334,60,0,1,33
com_erro,catboost,lacuna,60,55,55,86,86,38,48,32,54,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999814816,54,0,0,32
com_erro,catboost,lacuna,60,60,60,79,79,34,45,26,53,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999811321,53,0,0,26
com_erro,catboost,lacuna,70,5,5,937,937,421,516,375,562,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999982206,562,0,0,375
com_erro,catboost,lacuna,70,10,10,469,469,213,256,184,285,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999964913,285,0,0,184
