Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,15,43,28,257,170,428,88,0.7264050901378579,0.6018735362997658,0.744927536231884,0.6658031088082902,0.7303232998885172
10,14,41,27,126,82,217,47,0.7266949152542372,0.6057692307692307,0.7283236994219653,0.6614173228346457,0.7270381038915846
15,15,33,18,88,51,151,25,0.7587301587301587,0.6330935251798561,0.7787610619469026,0.6984126984126984,0.7631429072110751
20,14,35,21,66,41,108,21,0.7372881355932204,0.616822429906542,0.7586206896551724,0.6804123711340206,0.7417264522101366
25,15,30,15,47,30,92,20,0.7354497354497355,0.6103896103896104,0.7014925373134329,0.6527777777777778,0.7277954489845853
30,14,29,15,43,33,67,15,0.6962025316455697,0.5657894736842105,0.7413793103448276,0.6417910447761194,0.7056896551724139
35,12,25,13,37,24,62,12,0.7333333333333333,0.6065573770491803,0.7551020408163265,0.6727272727272727,0.738016136687233
40,12,22,10,34,20,55,9,0.7542372881355932,0.6296296296296297,0.7906976744186046,0.7010309278350515,0.762015503875969
