Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,17,42,25,125,56,589,171,0.7587672688629118,0.6906077348066298,0.4222972972972973,0.5241090146750524,0.6677377959354703
10,17,26,9,58,23,300,90,0.7600849256900213,0.7160493827160493,0.3918918918918919,0.5065502183406113,0.6603422307756672
15,15,23,8,39,18,196,61,0.7484076433121019,0.6842105263157895,0.39,0.4968152866242038,0.6529439252336449
20,16,21,5,29,14,147,46,0.7457627118644068,0.6744186046511628,0.38666666666666666,0.4915254237288136,0.6498550724637681
25,16,17,1,24,7,123,35,0.7777777777777778,0.7741935483870968,0.4067796610169492,0.5333333333333333,0.6764667535853977
30,15,12,-3,15,7,100,35,0.732484076433121,0.6818181818181818,0.3,0.4166666666666667,0.6172897196261682
35,15,19,4,14,13,81,27,0.7037037037037037,0.5185185185185185,0.34146341463414637,0.4117647058823529,0.6015827711468604
40,15,16,1,14,12,72,20,0.7288135593220338,0.5384615384615384,0.4117647058823529,0.4666666666666667,0.634453781512605
45,15,13,-2,10,6,66,23,0.7238095238095238,0.625,0.30303030303030304,0.40816326530612246,0.6098484848484849
50,16,17,1,14,13,51,17,0.6842105263157895,0.5185185185185185,0.45161290322580644,0.4827586206896552,0.6242439516129032
