Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,13,75,62,257,265,227,182,0.5198711063372717,0.49233716475095785,0.5854214123006833,0.5348595213319459,0.5234017630609108
10,13,51,38,138,144,103,81,0.5171673819742489,0.48936170212765956,0.6301369863013698,0.5508982035928144,0.5235705174421829
15,13,50,37,56,49,117,89,0.5562700964630225,0.5333333333333333,0.38620689655172413,0.448,0.5455130868300789
20,12,38,26,69,66,58,40,0.5450643776824035,0.5111111111111111,0.6330275229357798,0.5655737704918032,0.5503847292098254
25,13,29,16,51,55,44,37,0.5080213903743316,0.4811320754716981,0.5795454545454546,0.5257731958762887,0.5119949494949495
30,13,26,13,44,40,43,29,0.5576923076923077,0.5238095238095238,0.6027397260273972,0.5605095541401274,0.5604060075920119
35,12,27,15,36,26,45,26,0.6090225563909775,0.5806451612903226,0.5806451612903226,0.5806451612903226,0.6072239890958655
40,12,25,13,30,37,27,23,0.48717948717948717,0.44776119402985076,0.5660377358490566,0.5,0.4939563679245283
45,12,18,6,20,17,38,29,0.5576923076923077,0.5405405405405406,0.40816326530612246,0.46511627906976744,0.5495361781076067
50,13,18,5,19,25,23,27,0.44680851063829785,0.4318181818181818,0.41304347826086957,0.4222222222222222,0.4461050724637681
55,12,22,10,22,21,25,17,0.5529411764705883,0.5116279069767442,0.5641025641025641,0.5365853658536586,0.5537904124860646
60,10,17,7,18,20,22,18,0.5128205128205128,0.47368421052631576,0.5,0.4864864864864865,0.5119047619047619
65,12,17,5,10,12,27,23,0.5138888888888888,0.45454545454545453,0.30303030303030304,0.36363636363636365,0.49766899766899764
70,12,12,0,18,16,22,11,0.5970149253731343,0.5294117647058824,0.6206896551724138,0.5714285714285714,0.5998185117967332
75,13,14,1,16,18,15,14,0.49206349206349204,0.47058823529411764,0.5333333333333333,0.5,0.4939393939393939
80,10,16,6,13,11,20,15,0.559322033898305,0.5416666666666666,0.4642857142857143,0.5,0.5547235023041475
85,11,11,0,12,15,14,14,0.4727272727272727,0.4444444444444444,0.46153846153846156,0.4528301886792453,0.47214854111405835
90,11,15,4,10,12,17,13,0.5192307692307693,0.45454545454545453,0.43478260869565216,0.4444444444444444,0.5104947526236882
95,11,14,3,16,12,13,8,0.5918367346938775,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5933333333333333
100,11,13,2,10,17,8,12,0.3829787234042553,0.37037037037037035,0.45454545454545453,0.40816326530612246,0.38727272727272727
