Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,15,17,2,333,2,604,2,0.9957492029755579,0.9940298507462687,0.9940298507462687,0.9940298507462687,0.9953647603566327
10,15,14,-1,155,0,303,13,0.9723991507430998,1.0,0.9226190476190477,0.9597523219814241,0.9613095238095238
15,15,14,-1,103,0,202,9,0.9713375796178344,1.0,0.9196428571428571,0.958139534883721,0.9598214285714286
20,14,18,4,81,5,147,3,0.9661016949152542,0.9418604651162791,0.9642857142857143,0.9529411764705882,0.9656954887218046
25,13,12,-1,63,0,121,5,0.9735449735449735,1.0,0.9264705882352942,0.9618320610687023,0.9632352941176471
30,13,13,0,52,0,102,3,0.9808917197452229,1.0,0.9454545454545454,0.9719626168224299,0.9727272727272727
35,11,12,1,46,1,86,2,0.9777777777777777,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9734195402298851
40,12,12,0,40,0,74,4,0.9661016949152542,1.0,0.9090909090909091,0.9523809523809523,0.9545454545454546
45,12,12,0,36,0,69,0,1.0,1.0,1.0,1.0,1.0
50,12,12,0,30,0,62,3,0.968421052631579,1.0,0.9090909090909091,0.9523809523809523,0.9545454545454546
