Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,2,3,1,15,4,0,2,0.7142857142857143,0.7894736842105263,0.8823529411764706,0.8333333333333334,0.4411764705882353
10,2,1,-1,8,3,0,0,0.7272727272727273,0.7272727272727273,1.0,0.8421052631578947,0.5
20,2,2,0,3,2,0,1,0.5,0.6,0.75,0.6666666666666666,0.375
25,2,2,0,3,0,2,0,1.0,1.0,1.0,1.0,1.0
