Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,2,2,0,13,0,8,2,0.9130434782608695,1.0,0.8666666666666667,0.9285714285714286,0.9333333333333333
10,2,2,0,7,0,5,0,1.0,1.0,1.0,1.0,1.0
15,2,2,0,5,0,3,0,1.0,1.0,1.0,1.0,1.0
20,2,2,0,4,0,2,0,1.0,1.0,1.0,1.0,1.0
