iter	F1	Logloss
283	1	0.009347555637
284	1	0.009311498573
285	1	0.0092683181
286	1	0.00923295791
287	1	0.009197924717
288	1	0.009156388583
289	1	0.009121924623
290	1	0.00908777523
291	1	0.009053935748
292	1	0.009020401616
293	1	0.008987168368
294	1	0.008954231629
295	1	0.008914517961
296	1	0.008875213669
297	1	0.008843106993
298	1	0.0088112818
299	1	0.00877973409
300	1	0.008748459944
301	1	0.008717455519
302	1	0.008686717048
303	1	0.008656240839
304	1	0.008614926957
305	1	0.008584960142
306	1	0.008555245384
307	1	0.008525779253
308	1	0.008489948998
309	1	0.008460994559
310	1	0.008432278759
311	1	0.00839652691
312	1	0.008368234557
313	1	0.008340172705
314	1	0.008312338316
315	1	0.008284728413
316	1	0.008258840407
317	1	0.008233139109
318	1	0.008199710168
319	1	0.008174360195
320	1	0.008149191207
321	1	0.008124201189
322	1	0.008099388159
323	1	0.008074750164
324	1	0.008038348129
325	1	0.008014071559
326	1	0.007989964333
327	1	0.007966024612
328	1	0.007942250582
329	1	0.007908684706
330	1	0.007885239346
331	1	0.007861954637
332	1	0.007838828864
333	1	0.007806166185
334	1	0.007783355407
335	1	0.007760698801
336	1	0.007738194741
337	1	0.007715841628
338	1	0.007684194615
339	1	0.00766214064
340	1	0.007640233166
341	1	0.007618470675
342	1	0.007596851671
343	1	0.007566172758
344	1	0.00754483808
345	1	0.007523642738
346	1	0.007502585313
347	1	0.007481664404
348	1	0.007451908975
349	1	0.00743125854
350	1	0.007410740739
351	1	0.007390354244
352	1	0.007370097742
353	1	0.007341223911
354	1	0.007321224916
355	1	0.00730135228
356	1	0.007271406071
357	1	0.007243346336
358	1	0.007223885369
359	1	0.007196280854
360	1	0.007177061695
361	1	0.007157961767
362	1	0.007129251631
363	1	0.0071005317
364	1	0.00707210424
365	1	0.007043964196
366	1	0.007016106635
367	1	0.00699407546
368	1	0.006968958594
369	1	0.006941707506
370	1	0.006914725052
371	1	0.00689530884
372	1	0.006868736309
373	1	0.006840527489
374	1	0.006812599552
375	1	0.006793808067
376	1	0.006768129154
377	1	0.006740878684
378	1	0.006713894127
379	1	0.006687760905
380	1	0.006664626734
381	1	0.006638237538
382	1	0.006612744467
383	1	0.006587509744
384	1	0.006565166203
385	1	0.006540601286
386	1	0.006515969188
387	1	0.00649420242
388	1	0.006470163173
389	1	0.006446110691
390	1	0.006424897258
391	1	0.006401365509
392	1	0.006377870876
393	1	0.00635469395
394	1	0.006331575215
395	1	0.006311188686
396	1	0.006288490629
397	1	0.006265896074
398	1	0.006246008335
399	1	0.00622377323
