Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,38,38,0,172,767,0,0.8168264110756124,0.0,0.0,0.0,0.8168264110756124
10,0,30,30,0,93,377,0,0.8021276595744681,0.0,0.0,0.0,0.8021276595744681
15,0,22,22,0,51,262,0,0.8370607028753994,0.0,0.0,0.0,0.8370607028753994
20,0,27,27,0,55,180,0,0.7659574468085106,0.0,0.0,0.0,0.7659574468085106
25,0,20,20,0,34,154,0,0.8191489361702128,0.0,0.0,0.0,0.8191489361702128
30,0,23,23,0,38,119,0,0.7579617834394905,0.0,0.0,0.0,0.7579617834394905
35,0,25,25,0,33,102,0,0.7555555555555555,0.0,0.0,0.0,0.7555555555555555
40,0,17,17,0,27,91,0,0.7711864406779662,0.0,0.0,0.0,0.7711864406779662
45,0,12,12,0,16,89,0,0.8476190476190476,0.0,0.0,0.0,0.8476190476190476
50,0,18,18,0,27,67,0,0.7127659574468085,0.0,0.0,0.0,0.7127659574468085
55,0,12,12,0,13,73,0,0.8488372093023255,0.0,0.0,0.0,0.8488372093023255
60,0,13,13,0,17,62,0,0.7848101265822784,0.0,0.0,0.0,0.7848101265822784
