teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp
com_erro,catboost,lacuna,20,5,5,947,947,215,732,309,638,24,24,0,1.0,1.0,1.0,1.0,1.0,0.9999999999984326,638,0,0,309
com_erro,catboost,lacuna,20,10,10,474,474,106,368,152,322,24,24,0,1.0,1.0,1.0,1.0,1.0,0.9999999999968945,322,0,0,152
com_erro,catboost,lacuna,20,15,15,316,316,70,246,106,210,24,24,0,1.0,1.0,1.0,1.0,1.0,0.9999999999952381,210,0,0,106
com_erro,catboost,lacuna,20,20,20,237,237,54,183,73,164,23,23,0,1.0,1.0,1.0,1.0,1.0,0.9999999999939025,164,0,0,73
com_erro,catboost,lacuna,30,5,5,945,945,243,702,355,590,24,24,0,1.0,1.0,1.0,1.0,1.0,0.9999999999983051,590,0,0,355
com_erro,catboost,lacuna,30,10,10,473,473,120,353,175,298,23,23,0,1.0,1.0,1.0,1.0,1.0,0.9999999999966444,298,0,0,175
com_erro,catboost,lacuna,30,15,15,315,315,80,235,117,198,23,23,0,1.0,1.0,1.0,1.0,1.0,0.9999999999949496,198,0,0,117
com_erro,catboost,lacuna,30,20,20,237,237,58,179,87,150,23,23,0,0.9915611814345991,0.9885057471264368,1.0,0.9770114942528736,0.9883720930232558,0.9999999999933334,150,0,2,85
com_erro,catboost,lacuna,30,25,25,189,189,50,139,69,120,22,22,0,1.0,1.0,1.0,1.0,1.0,0.9999999999916667,120,0,0,69
com_erro,catboost,lacuna,30,30,30,158,158,41,117,58,100,20,20,0,1.0,1.0,1.0,1.0,1.0,0.99999999999,100,0,0,58
com_erro,catboost,lacuna,40,5,5,943,943,270,673,400,543,23,23,0,1.0,1.0,1.0,1.0,1.0,0.9999999999981584,543,0,0,400
com_erro,catboost,lacuna,40,10,10,472,472,133,339,197,275,23,23,0,1.0,1.0,1.0,1.0,1.0,0.9999999999963637,275,0,0,197
com_erro,catboost,lacuna,40,15,15,315,315,91,224,136,179,22,22,0,1.0,1.0,1.0,1.0,1.0,0.9999999999944135,179,0,0,136
com_erro,catboost,lacuna,40,20,20,236,236,67,169,96,140,21,21,0,1.0,1.0,1.0,1.0,1.0,0.9999999999928573,140,0,0,96
com_erro,catboost,lacuna,40,25,25,189,189,56,133,79,110,19,19,0,1.0,1.0,1.0,1.0,1.0,0.999999999990909,110,0,0,79
com_erro,catboost,lacuna,40,30,30,158,158,46,112,69,89,20,20,0,1.0,1.0,1.0,1.0,1.0,0.999999999988764,89,0,0,69
com_erro,catboost,lacuna,40,35,35,135,135,39,96,59,76,18,18,0,0.9703703703703703,0.9661016949152542,1.0,0.9322033898305084,0.9649122807017544,0.9999999999868421,76,0,4,55
com_erro,catboost,lacuna,40,40,40,118,118,34,84,49,69,20,20,0,1.0,1.0,1.0,1.0,1.0,0.9999999999855071,69,0,0,49
com_erro,catboost,lacuna,50,5,5,941,941,296,645,443,498,21,21,0,1.0,1.0,1.0,1.0,1.0,0.9999999999979919,498,0,0,443
com_erro,catboost,lacuna,50,10,10,471,471,146,325,219,252,20,20,0,1.0,1.0,1.0,1.0,1.0,0.9999999999960318,252,0,0,219
com_erro,catboost,lacuna,50,15,15,314,314,97,217,151,163,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999938651,163,0,0,151
com_erro,catboost,lacuna,50,20,20,236,236,71,165,109,127,19,21,2,0.9745762711864406,0.9724770642201834,1.0,0.944954128440367,0.9716981132075472,0.999999999992126,127,0,6,103
com_erro,catboost,lacuna,50,25,25,189,189,61,128,87,102,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999901961,102,0,0,87
com_erro,catboost,lacuna,50,30,30,157,157,48,109,74,83,17,17,0,1.0,1.0,1.0,1.0,1.0,0.9999999999879517,83,0,0,74
com_erro,catboost,lacuna,50,35,35,135,135,42,93,66,69,16,16,0,1.0,1.0,1.0,1.0,1.0,0.9999999999855071,69,0,0,66
com_erro,catboost,lacuna,50,40,40,118,118,36,82,53,65,18,19,1,0.9830508474576272,0.9811320754716981,1.0,0.9622641509433962,0.9807692307692307,0.9999999999846153,65,0,2,51
com_erro,catboost,lacuna,50,45,45,105,105,33,72,50,55,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999818182,55,0,0,50
com_erro,catboost,lacuna,50,50,50,95,95,31,64,39,56,18,18,0,1.0,1.0,1.0,1.0,1.0,0.999999999982143,56,0,0,39
com_erro,catboost,lacuna,60,5,5,939,939,321,618,481,458,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999978166,458,0,0,481
