teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp
com_erro,catboost,lacuna,20,5,5,1811,1811,119,1692,119,1692,18,18,0,1.0,1.0,1.0,1.0,1.0,0.999999999999409,1692,0,0,119
com_erro,catboost,lacuna,20,10,10,906,906,58,848,58,848,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999988207,848,0,0,58
com_erro,catboost,lacuna,20,15,15,604,604,40,564,40,564,18,18,0,1.0,1.0,1.0,1.0,1.0,0.999999999998227,564,0,0,40
com_erro,catboost,lacuna,20,20,20,453,453,28,425,28,425,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999976471,425,0,0,28
com_erro,catboost,lacuna,30,5,5,1809,1809,151,1658,151,1658,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999993968,1658,0,0,151
com_erro,catboost,lacuna,30,10,10,905,905,74,831,74,831,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999987966,831,0,0,74
com_erro,catboost,lacuna,30,15,15,603,603,51,552,51,552,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999981884,552,0,0,51
com_erro,catboost,lacuna,30,20,20,453,453,38,415,38,415,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999975904,415,0,0,38
com_erro,catboost,lacuna,30,25,25,362,362,31,331,31,331,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999969789,331,0,0,31
com_erro,catboost,lacuna,30,30,30,302,302,26,276,26,276,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999963769,276,0,0,26
com_erro,catboost,lacuna,40,5,5,1807,1807,183,1624,183,1624,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999993843,1624,0,0,183
com_erro,catboost,lacuna,40,10,10,904,904,90,814,90,814,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999987715,814,0,0,90
com_erro,catboost,lacuna,40,15,15,603,603,62,541,62,541,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999981516,541,0,0,62
com_erro,catboost,lacuna,40,20,20,452,452,44,408,44,408,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999975491,408,0,0,44
com_erro,catboost,lacuna,40,25,25,362,362,37,325,37,325,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999969231,325,0,0,37
