Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,14,36,22,378,75,424,62,0.8541001064962727,0.8344370860927153,0.8590909090909091,0.8465845464725644,0.8543951539442521
10,14,29,15,187,35,216,32,0.8574468085106383,0.8423423423423423,0.8538812785388128,0.8480725623582767,0.8572195237315579
15,14,22,8,126,23,144,20,0.8626198083067093,0.8456375838926175,0.863013698630137,0.8542372881355932,0.8626445738659667
20,14,22,8,93,18,107,17,0.851063829787234,0.8378378378378378,0.8454545454545455,0.8416289592760181,0.8507272727272728
25,14,21,7,72,19,81,16,0.8138297872340425,0.7912087912087912,0.8181818181818182,0.8044692737430168,0.8140909090909092
30,13,19,6,62,13,72,10,0.8535031847133758,0.8266666666666667,0.8611111111111112,0.8435374149659864,0.8540849673202615
35,14,20,6,52,9,64,10,0.8592592592592593,0.8524590163934426,0.8387096774193549,0.8455284552845529,0.8577110030932391
40,13,17,4,42,8,56,12,0.8305084745762712,0.84,0.7777777777777778,0.8076923076923077,0.8263888888888888
45,14,19,5,39,12,45,9,0.8,0.7647058823529411,0.8125,0.7878787878787878,0.8009868421052632
50,11,18,7,31,8,41,14,0.7659574468085106,0.7948717948717948,0.6888888888888889,0.7380952380952381,0.76281179138322
55,12,19,7,29,5,41,11,0.813953488372093,0.8529411764705882,0.725,0.7837837837837838,0.8081521739130435
60,11,18,7,26,8,36,9,0.7848101265822784,0.7647058823529411,0.7428571428571429,0.7536231884057971,0.7805194805194806
