Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,17,17,0,490,0,441,4,0.9957219251336898,1.0,0.9919028340080972,0.9959349593495935,0.9959514170040487
10,17,17,0,243,0,222,3,0.9935897435897436,1.0,0.9878048780487805,0.9938650306748467,0.9939024390243902
15,16,17,1,162,0,145,5,0.9839743589743589,1.0,0.9700598802395209,0.9848024316109423,0.9850299401197604
20,16,16,0,120,0,112,2,0.9914529914529915,1.0,0.9836065573770492,0.9917355371900827,0.9918032786885246
25,16,16,0,97,0,89,1,0.9946524064171123,1.0,0.9897959183673469,0.9948717948717949,0.9948979591836735
30,15,15,0,80,0,75,1,0.9935897435897436,1.0,0.9876543209876543,0.9937888198757764,0.9938271604938271
35,14,14,0,69,0,63,2,0.9850746268656716,1.0,0.971830985915493,0.9857142857142858,0.9859154929577465
40,14,14,0,59,0,57,1,0.9914529914529915,1.0,0.9833333333333333,0.9915966386554622,0.9916666666666667
45,14,14,0,53,0,49,2,0.9807692307692307,1.0,0.9636363636363636,0.9814814814814815,0.9818181818181818
50,14,14,0,49,0,44,1,0.9893617021276596,1.0,0.98,0.98989898989899,0.99
55,15,15,0,42,0,40,3,0.9647058823529412,1.0,0.9333333333333333,0.9655172413793104,0.9666666666666667
60,14,14,0,38,0,37,3,0.9615384615384616,1.0,0.926829268292683,0.9620253164556962,0.9634146341463414
65,13,13,0,38,0,34,0,1.0,1.0,1.0,1.0,1.0
70,12,13,1,32,0,31,4,0.9402985074626866,1.0,0.8888888888888888,0.9411764705882353,0.9444444444444444
75,12,13,1,28,0,30,5,0.9206349206349206,1.0,0.8484848484848485,0.9180327868852459,0.9242424242424243
80,13,13,0,26,0,27,6,0.8983050847457628,1.0,0.8125,0.896551724137931,0.90625
