Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,14,32,18,423,89,382,43,0.8591248665955176,0.826171875,0.907725321888412,0.8650306748466258,0.8593828307955861
10,14,28,14,211,43,194,21,0.8635394456289979,0.8307086614173228,0.9094827586206896,0.8683127572016461,0.8640240797322858
15,14,26,12,142,30,127,14,0.8594249201277955,0.8255813953488372,0.9102564102564102,0.8658536585365854,0.8595868038543197
20,14,24,10,101,30,92,12,0.8212765957446808,0.7709923664122137,0.8938053097345132,0.8278688524590164,0.8239518351951254
25,12,21,9,83,20,74,11,0.8351063829787234,0.8058252427184466,0.8829787234042553,0.8426395939086294,0.8351063829787234
30,12,20,8,71,14,67,5,0.8789808917197452,0.8352941176470589,0.9342105263157895,0.8819875776397516,0.880685510071475
35,12,18,6,60,15,55,4,0.8582089552238806,0.8,0.9375,0.8633093525179856,0.8616071428571428
40,13,17,4,49,16,45,8,0.7966101694915254,0.7538461538461538,0.8596491228070176,0.8032786885245902,0.7986770204199023
45,13,19,6,45,16,37,7,0.780952380952381,0.7377049180327869,0.8653846153846154,0.7964601769911505,0.7817489114658926
50,11,15,4,38,11,36,9,0.7872340425531915,0.7755102040816326,0.8085106382978723,0.7916666666666666,0.7872340425531914
55,11,19,8,35,8,36,7,0.8255813953488372,0.813953488372093,0.8333333333333334,0.8235294117647058,0.8257575757575758
60,11,17,6,33,11,32,3,0.8227848101265823,0.75,0.9166666666666666,0.825,0.8304263565891472
65,10,16,6,31,7,30,5,0.8356164383561644,0.8157894736842105,0.8611111111111112,0.8378378378378378,0.8359609609609611
70,12,16,4,29,10,26,2,0.8208955223880597,0.7435897435897436,0.9354838709677419,0.8285714285714286,0.828853046594982
