Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,17,49,32,294,117,386,138,0.7272727272727273,0.7153284671532847,0.6805555555555556,0.697508896797153,0.7239755908990502
10,17,40,23,149,61,187,71,0.717948717948718,0.7095238095238096,0.6772727272727272,0.6930232558139535,0.7156524926686216
15,16,34,18,94,51,116,51,0.6730769230769231,0.6482758620689655,0.6482758620689655,0.6482758620689655,0.6714433202560397
20,14,28,14,70,30,95,39,0.7051282051282052,0.7,0.6422018348623854,0.6698564593301436,0.7011009174311926
25,14,25,11,55,32,68,32,0.6577540106951871,0.632183908045977,0.632183908045977,0.632183908045977,0.6560919540229886
30,14,23,9,42,20,65,29,0.6858974358974359,0.6774193548387096,0.5915492957746479,0.631578947368421,0.6781275890637946
35,15,22,7,40,34,40,20,0.5970149253731343,0.5405405405405406,0.6666666666666666,0.5970149253731343,0.6036036036036037
40,13,21,8,38,19,40,20,0.6666666666666666,0.6666666666666666,0.6551724137931034,0.6608695652173913,0.6665692577440093
45,13,21,8,29,22,34,19,0.6057692307692307,0.5686274509803921,0.6041666666666666,0.5858585858585859,0.6056547619047619
50,13,19,6,27,12,35,20,0.6595744680851063,0.6923076923076923,0.574468085106383,0.627906976744186,0.6595744680851063
55,13,16,3,21,17,28,19,0.5764705882352941,0.5526315789473685,0.525,0.5384615384615384,0.5736111111111111
60,13,16,3,23,14,29,12,0.6666666666666666,0.6216216216216216,0.6571428571428571,0.6388888888888888,0.66578073089701
65,11,17,6,23,11,28,10,0.7083333333333334,0.6764705882352942,0.696969696969697,0.6865671641791045,0.7074592074592074
70,11,18,7,20,12,20,15,0.5970149253731343,0.625,0.5714285714285714,0.5970149253731343,0.5982142857142857
75,13,12,-1,17,16,18,12,0.5555555555555556,0.5151515151515151,0.5862068965517241,0.5483870967741935,0.5578093306288032
80,12,16,4,17,7,23,12,0.6779661016949152,0.7083333333333334,0.5862068965517241,0.6415094339622641,0.6764367816091954
