Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,16,48,32,317,147,322,147,0.684887459807074,0.6831896551724138,0.6831896551724138,0.6831896551724138,0.6848784096757592
10,14,41,27,164,64,167,72,0.708779443254818,0.7192982456140351,0.6949152542372882,0.7068965517241379,0.7089294885905055
15,14,33,19,101,41,114,55,0.6913183279742765,0.7112676056338029,0.6474358974358975,0.6778523489932886,0.6914598842018197
20,14,27,13,87,36,78,33,0.7051282051282052,0.7073170731707317,0.725,0.7160493827160493,0.7046052631578947
25,14,27,13,62,25,69,31,0.7005347593582888,0.7126436781609196,0.6666666666666666,0.6888888888888889,0.700354609929078
30,13,23,10,52,29,47,28,0.6346153846153846,0.6419753086419753,0.65,0.6459627329192547,0.6342105263157896
35,13,19,6,46,27,39,22,0.6343283582089553,0.6301369863013698,0.6764705882352942,0.6524822695035462,0.6336898395721926
40,13,20,7,38,14,43,22,0.6923076923076923,0.7307692307692307,0.6333333333333333,0.6785714285714286,0.6938596491228071
45,13,18,5,30,18,33,23,0.6057692307692307,0.625,0.5660377358490566,0.594059405940594,0.6065482796892342
50,11,18,7,34,13,30,17,0.6808510638297872,0.723404255319149,0.6666666666666666,0.6938775510204082,0.6821705426356589
55,12,16,4,25,14,28,18,0.6235294117647059,0.6410256410256411,0.5813953488372093,0.6097560975609756,0.624031007751938
60,11,19,8,30,17,22,9,0.6666666666666666,0.6382978723404256,0.7692307692307693,0.6976744186046512,0.6666666666666667
65,11,14,3,22,9,27,14,0.6805555555555556,0.7096774193548387,0.6111111111111112,0.6567164179104478,0.6805555555555556
70,10,16,6,21,10,21,15,0.6268656716417911,0.6774193548387096,0.5833333333333334,0.6268656716417911,0.6303763440860215
75,11,12,1,20,12,18,13,0.6031746031746031,0.625,0.6060606060606061,0.6153846153846154,0.603030303030303
80,12,12,0,19,10,20,10,0.6610169491525424,0.6551724137931034,0.6551724137931034,0.6551724137931034,0.6609195402298851
85,11,17,6,13,12,17,13,0.5454545454545454,0.52,0.5,0.5098039215686274,0.5431034482758621
90,11,16,5,16,11,12,13,0.5384615384615384,0.5925925925925926,0.5517241379310345,0.5714285714285714,0.5367316341829085
