Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,31,31,0,193,746,0,0.7944621938232161,0.0,0.0,0.0,0.7944621938232161
10,0,26,26,0,93,377,0,0.8021276595744681,0.0,0.0,0.0,0.8021276595744681
15,0,19,19,0,58,255,0,0.8146964856230032,0.0,0.0,0.0,0.8146964856230032
20,0,21,21,0,49,186,0,0.7914893617021277,0.0,0.0,0.0,0.7914893617021277
25,0,16,16,0,31,157,0,0.8351063829787234,0.0,0.0,0.0,0.8351063829787234
30,0,16,16,0,28,129,0,0.821656050955414,0.0,0.0,0.0,0.821656050955414
35,0,24,24,0,36,99,0,0.7333333333333333,0.0,0.0,0.0,0.7333333333333333
40,0,18,18,0,26,92,0,0.7796610169491526,0.0,0.0,0.0,0.7796610169491526
45,0,18,18,0,27,78,0,0.7428571428571429,0.0,0.0,0.0,0.7428571428571429
50,0,16,16,0,22,72,0,0.7659574468085106,0.0,0.0,0.0,0.7659574468085106
55,0,11,11,0,15,71,0,0.8255813953488372,0.0,0.0,0.0,0.8255813953488372
60,0,10,10,0,14,65,0,0.8227848101265823,0.0,0.0,0.0,0.8227848101265823
