Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,0,0,0,0,935,0,1.0,0.0,0.0,0.0,1.0
10,0,0,0,0,0,468,0,1.0,0.0,0.0,0.0,1.0
15,0,0,0,0,0,312,0,1.0,0.0,0.0,0.0,1.0
20,0,1,1,0,1,233,0,0.9957264957264957,0.0,0.0,0.0,0.9957264957264957
25,0,1,1,0,2,185,0,0.9893048128342246,0.0,0.0,0.0,0.9893048128342246
30,0,1,1,0,1,155,0,0.9935897435897436,0.0,0.0,0.0,0.9935897435897436
35,0,4,4,0,5,129,0,0.9626865671641791,0.0,0.0,0.0,0.9626865671641791
40,0,1,1,0,1,116,0,0.9914529914529915,0.0,0.0,0.0,0.9914529914529915
45,0,1,1,0,1,103,0,0.9903846153846154,0.0,0.0,0.0,0.9903846153846154
50,0,1,1,0,1,93,0,0.9893617021276596,0.0,0.0,0.0,0.9893617021276596
55,0,1,1,0,1,84,0,0.9882352941176471,0.0,0.0,0.0,0.9882352941176471
60,0,3,3,0,3,75,0,0.9615384615384616,0.0,0.0,0.0,0.9615384615384616
65,0,2,2,0,2,70,0,0.9722222222222222,0.0,0.0,0.0,0.9722222222222222
70,0,5,5,0,5,62,0,0.9253731343283582,0.0,0.0,0.0,0.9253731343283582
75,0,6,6,0,7,56,0,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888
80,0,6,6,0,6,53,0,0.8983050847457628,0.0,0.0,0.0,0.8983050847457628
