Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,57,57,0,377,560,0,0.5976520811099253,0.0,0.0,0.0,0.5976520811099253
10,0,44,44,0,194,275,0,0.5863539445628998,0.0,0.0,0.0,0.5863539445628998
15,0,42,42,0,119,194,0,0.6198083067092651,0.0,0.0,0.0,0.6198083067092651
20,0,31,31,0,96,139,0,0.5914893617021276,0.0,0.0,0.0,0.5914893617021276
25,0,27,27,0,82,106,0,0.5638297872340425,0.0,0.0,0.0,0.5638297872340425
30,0,30,30,0,65,92,0,0.5859872611464968,0.0,0.0,0.0,0.5859872611464968
35,0,23,23,0,66,68,0,0.5074626865671642,0.0,0.0,0.0,0.5074626865671642
40,0,25,25,0,51,67,0,0.5677966101694916,0.0,0.0,0.0,0.5677966101694916
45,0,17,17,0,61,44,0,0.41904761904761906,0.0,0.0,0.0,0.41904761904761906
50,0,19,19,0,37,57,0,0.6063829787234043,0.0,0.0,0.0,0.6063829787234043
55,0,15,15,0,43,43,0,0.5,0.0,0.0,0.0,0.5
60,0,18,18,0,50,29,0,0.3670886075949367,0.0,0.0,0.0,0.3670886075949367
65,0,19,19,0,31,42,0,0.5753424657534246,0.0,0.0,0.0,0.5753424657534246
70,0,16,16,0,27,40,0,0.5970149253731343,0.0,0.0,0.0,0.5970149253731343
