Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,45,45,0,215,722,0,0.7705442902881536,0.0,0.0,0.0,0.7705442902881536
10,0,35,35,0,134,335,0,0.7142857142857143,0.0,0.0,0.0,0.7142857142857143
15,0,18,18,0,64,249,0,0.7955271565495208,0.0,0.0,0.0,0.7955271565495208
20,0,24,24,0,56,179,0,0.7617021276595745,0.0,0.0,0.0,0.7617021276595745
25,0,16,16,0,37,151,0,0.8031914893617021,0.0,0.0,0.0,0.8031914893617021
30,0,18,18,0,50,107,0,0.6815286624203821,0.0,0.0,0.0,0.6815286624203821
35,0,13,13,0,26,108,0,0.8059701492537313,0.0,0.0,0.0,0.8059701492537313
40,0,14,14,0,24,94,0,0.7966101694915254,0.0,0.0,0.0,0.7966101694915254
45,0,7,7,0,11,94,0,0.8952380952380953,0.0,0.0,0.0,0.8952380952380953
50,0,13,13,0,24,70,0,0.7446808510638298,0.0,0.0,0.0,0.7446808510638298
55,0,8,8,0,16,70,0,0.813953488372093,0.0,0.0,0.0,0.813953488372093
60,0,9,9,0,18,61,0,0.7721518987341772,0.0,0.0,0.0,0.7721518987341772
65,0,9,9,0,19,54,0,0.7397260273972602,0.0,0.0,0.0,0.7397260273972602
70,0,7,7,0,12,55,0,0.8208955223880597,0.0,0.0,0.0,0.8208955223880597
