Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,15,34,19,220,50,568,107,0.8338624338624339,0.8148148148148148,0.672782874617737,0.7370184254606366,0.7959383628752115
10,15,29,14,117,34,275,47,0.828752642706131,0.7748344370860927,0.7134146341463414,0.7428571428571429,0.8016911358433972
15,14,24,10,72,17,190,36,0.8317460317460318,0.8089887640449438,0.6666666666666666,0.7309644670050761,0.7922705314009661
20,14,25,11,55,14,141,27,0.8270042194092827,0.7971014492753623,0.6707317073170732,0.7284768211920529,0.790204563335956
25,13,24,11,45,14,113,17,0.8359788359788359,0.7627118644067796,0.7258064516129032,0.743801652892562,0.8077851155702311
30,14,23,9,36,12,90,20,0.7974683544303798,0.75,0.6428571428571429,0.6923076923076923,0.7626050420168067
