Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,24,24,0,153,790,0,0.8377518557794273,0.0,0.0,0.0,0.8377518557794273
10,0,20,20,0,85,387,0,0.8199152542372882,0.0,0.0,0.0,0.8199152542372882
15,0,17,17,0,62,253,0,0.8031746031746032,0.0,0.0,0.0,0.8031746031746032
20,0,11,11,0,29,207,0,0.8771186440677966,0.0,0.0,0.0,0.8771186440677966
25,0,13,13,0,31,158,0,0.8359788359788359,0.0,0.0,0.0,0.8359788359788359
30,0,14,14,0,31,127,0,0.8037974683544303,0.0,0.0,0.0,0.8037974683544303
35,0,11,11,0,20,115,0,0.8518518518518519,0.0,0.0,0.0,0.8518518518518519
40,0,8,8,0,13,105,0,0.8898305084745762,0.0,0.0,0.0,0.8898305084745762
