Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,28,28,0,159,780,0,0.8306709265175719,0.0,0.0,0.0,0.8306709265175719
10,0,18,18,0,78,392,0,0.8340425531914893,0.0,0.0,0.0,0.8340425531914893
15,0,13,13,0,46,267,0,0.853035143769968,0.0,0.0,0.0,0.853035143769968
20,0,11,11,0,40,195,0,0.8297872340425532,0.0,0.0,0.0,0.8297872340425532
25,0,8,8,0,26,162,0,0.8617021276595744,0.0,0.0,0.0,0.8617021276595744
30,0,11,11,0,26,131,0,0.8343949044585988,0.0,0.0,0.0,0.8343949044585988
35,0,8,8,0,17,118,0,0.8740740740740741,0.0,0.0,0.0,0.8740740740740741
40,0,8,8,0,17,101,0,0.8559322033898306,0.0,0.0,0.0,0.8559322033898306
45,0,9,9,0,14,91,0,0.8666666666666667,0.0,0.0,0.0,0.8666666666666667
50,0,7,7,0,11,83,0,0.8829787234042553,0.0,0.0,0.0,0.8829787234042553
55,0,9,9,0,13,73,0,0.8488372093023255,0.0,0.0,0.0,0.8488372093023255
60,0,8,8,0,12,67,0,0.8481012658227848,0.0,0.0,0.0,0.8481012658227848
