Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,0,0,0,0,939,0,1.0,0.0,0.0,0.0,1.0
10,0,0,0,0,0,470,0,1.0,0.0,0.0,0.0,1.0
15,0,0,0,0,0,313,0,1.0,0.0,0.0,0.0,1.0
20,0,0,0,0,0,235,0,1.0,0.0,0.0,0.0,1.0
25,0,1,1,0,3,185,0,0.9840425531914894,0.0,0.0,0.0,0.9840425531914894
30,0,1,1,0,16,141,0,0.8980891719745223,0.0,0.0,0.0,0.8980891719745223
35,0,3,3,0,11,124,0,0.9185185185185185,0.0,0.0,0.0,0.9185185185185185
40,0,3,3,0,18,100,0,0.847457627118644,0.0,0.0,0.0,0.847457627118644
45,0,3,3,0,8,97,0,0.9238095238095239,0.0,0.0,0.0,0.9238095238095239
50,0,2,2,0,14,80,0,0.851063829787234,0.0,0.0,0.0,0.851063829787234
55,0,2,2,0,8,78,0,0.9069767441860465,0.0,0.0,0.0,0.9069767441860465
60,0,1,1,0,9,70,0,0.8860759493670886,0.0,0.0,0.0,0.8860759493670886
