Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,14,38,24,487,45,348,59,0.8892438764643238,0.9154135338345865,0.891941391941392,0.9035250463821892,0.8887187875737494
10,14,30,16,239,31,168,32,0.8659574468085106,0.8851851851851852,0.8819188191881919,0.8835489833641405,0.863069962357915
15,13,29,16,153,21,111,28,0.8434504792332268,0.8793103448275862,0.8453038674033149,0.8619718309859155,0.8431064791562028
20,14,26,12,118,15,85,17,0.8638297872340426,0.8872180451127819,0.8740740740740741,0.8805970149253731,0.862037037037037
25,13,20,7,96,13,66,13,0.8617021276595744,0.8807339449541285,0.8807339449541285,0.8807339449541285,0.858088491464406
30,12,24,12,76,13,51,17,0.8089171974522293,0.8539325842696629,0.8172043010752689,0.8351648351648352,0.8070396505376345
35,12,19,7,60,12,46,17,0.7851851851851852,0.8333333333333334,0.7792207792207793,0.8053691275167785,0.7861621137483207
40,11,18,7,58,10,38,12,0.8135593220338984,0.8529411764705882,0.8285714285714286,0.8405797101449275,0.8101190476190476
45,11,17,6,47,7,36,15,0.7904761904761904,0.8703703703703703,0.7580645161290323,0.8103448275862069,0.7976369092273068
50,11,15,4,47,9,31,7,0.8297872340425532,0.8392857142857143,0.8703703703703703,0.8545454545454545,0.8226851851851852
55,9,18,9,34,5,29,18,0.7325581395348837,0.8717948717948718,0.6538461538461539,0.7472527472527473,0.753393665158371
60,10,14,4,34,6,27,12,0.7721518987341772,0.85,0.7391304347826086,0.7906976744186046,0.7786561264822134
