Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,11,52,41,284,116,437,94,0.7744360902255639,0.71,0.7513227513227513,0.7300771208226221,0.7707789163485366
10,11,34,23,159,41,235,31,0.8454935622317596,0.795,0.8368421052631579,0.8153846153846154,0.8441456903127385
15,11,28,17,94,31,153,33,0.7942122186495176,0.752,0.7401574803149606,0.746031746031746,0.7858396097226977
20,10,22,12,77,20,120,16,0.8454935622317596,0.7938144329896907,0.8279569892473119,0.8105263157894737,0.8425499231950845
25,10,19,9,65,16,93,13,0.8449197860962567,0.8024691358024691,0.8333333333333334,0.8176100628930818,0.8432721712538227
30,10,23,13,45,18,73,20,0.7564102564102564,0.7142857142857143,0.6923076923076923,0.703125,0.7472527472527473
35,8,21,13,48,15,62,8,0.8270676691729323,0.7619047619047619,0.8571428571428571,0.8067226890756303,0.8311688311688312
40,8,16,8,37,9,61,10,0.8376068376068376,0.8043478260869565,0.7872340425531915,0.7956989247311828,0.8293313069908814
45,7,21,14,31,12,48,13,0.7596153846153846,0.7209302325581395,0.7045454545454546,0.7126436781609196,0.7522727272727273
50,8,16,8,31,8,46,9,0.8191489361702128,0.7948717948717948,0.775,0.7848101265822784,0.813425925925926
55,8,15,7,28,6,44,7,0.8470588235294118,0.8235294117647058,0.8,0.8115942028985508,0.8400000000000001
60,9,13,4,30,11,36,1,0.8461538461538461,0.7317073170731707,0.967741935483871,0.8333333333333334,0.8668496911461908
65,8,10,2,26,1,41,4,0.9305555555555556,0.9629629629629629,0.8666666666666667,0.9122807017543859,0.9214285714285715
70,7,18,11,22,9,30,6,0.7761194029850746,0.7096774193548387,0.7857142857142857,0.7457627118644068,0.7774725274725275
75,8,16,8,18,7,28,10,0.7301587301587301,0.72,0.6428571428571429,0.6792452830188679,0.7214285714285715
80,8,12,4,18,4,31,6,0.8305084745762712,0.8181818181818182,0.75,0.782608695652174,0.8178571428571428
85,8,13,5,15,5,27,8,0.7636363636363637,0.75,0.6521739130434783,0.6976744186046512,0.7479619565217391
90,7,10,3,16,6,23,7,0.75,0.7272727272727273,0.6956521739130435,0.7111111111111111,0.7443778110944528
95,8,12,4,18,8,19,4,0.7551020408163265,0.6923076923076923,0.8181818181818182,0.75,0.760942760942761
100,7,11,4,16,3,26,2,0.8936170212765957,0.8421052631578947,0.8888888888888888,0.8648648648648649,0.89272030651341
