Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,39,39,0,414,521,0,0.5572192513368984,0.0,0.0,0.0,0.5572192513368984
10,0,36,36,0,220,248,0,0.5299145299145299,0.0,0.0,0.0,0.5299145299145299
15,0,31,31,0,138,174,0,0.5576923076923077,0.0,0.0,0.0,0.5576923076923077
20,0,34,34,0,111,123,0,0.5256410256410257,0.0,0.0,0.0,0.5256410256410257
25,0,29,29,0,92,95,0,0.5080213903743316,0.0,0.0,0.0,0.5080213903743316
30,0,29,29,0,77,79,0,0.5064102564102564,0.0,0.0,0.0,0.5064102564102564
35,0,27,27,0,70,64,0,0.47761194029850745,0.0,0.0,0.0,0.47761194029850745
40,0,28,28,0,58,59,0,0.5042735042735043,0.0,0.0,0.0,0.5042735042735043
45,0,29,29,0,55,49,0,0.47115384615384615,0.0,0.0,0.0,0.47115384615384615
50,0,19,19,0,51,43,0,0.4574468085106383,0.0,0.0,0.0,0.4574468085106383
55,0,24,24,0,47,38,0,0.4470588235294118,0.0,0.0,0.0,0.4470588235294118
60,0,20,20,0,44,34,0,0.4358974358974359,0.0,0.0,0.0,0.4358974358974359
65,0,17,17,0,43,29,0,0.4027777777777778,0.0,0.0,0.0,0.4027777777777778
70,0,18,18,0,37,30,0,0.44776119402985076,0.0,0.0,0.0,0.44776119402985076
75,0,16,16,0,36,27,0,0.42857142857142855,0.0,0.0,0.0,0.42857142857142855
80,0,16,16,0,37,22,0,0.3728813559322034,0.0,0.0,0.0,0.3728813559322034
