Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,44,44,0,390,547,0,0.583778014941302,0.0,0.0,0.0,0.583778014941302
10,0,36,36,0,197,272,0,0.579957356076759,0.0,0.0,0.0,0.579957356076759
15,0,38,38,0,129,184,0,0.5878594249201278,0.0,0.0,0.0,0.5878594249201278
20,0,34,34,0,100,135,0,0.574468085106383,0.0,0.0,0.0,0.574468085106383
25,0,34,34,0,83,105,0,0.5585106382978723,0.0,0.0,0.0,0.5585106382978723
30,0,32,32,0,65,92,0,0.5859872611464968,0.0,0.0,0.0,0.5859872611464968
35,0,28,28,0,59,75,0,0.5597014925373134,0.0,0.0,0.0,0.5597014925373134
40,0,27,27,0,55,63,0,0.5338983050847458,0.0,0.0,0.0,0.5338983050847458
45,0,28,28,0,56,49,0,0.4666666666666667,0.0,0.0,0.0,0.4666666666666667
50,0,20,20,0,44,50,0,0.5319148936170213,0.0,0.0,0.0,0.5319148936170213
55,0,22,22,0,44,42,0,0.4883720930232558,0.0,0.0,0.0,0.4883720930232558
60,0,18,18,0,38,41,0,0.5189873417721519,0.0,0.0,0.0,0.5189873417721519
65,0,24,24,0,39,34,0,0.4657534246575342,0.0,0.0,0.0,0.4657534246575342
70,0,20,20,0,32,35,0,0.5223880597014925,0.0,0.0,0.0,0.5223880597014925
