teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp
com_erro,catboost,lacuna,20,5,5,3568,3568,120,3448,139,3429,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999997083,3429,0,0,139
com_erro,catboost,lacuna,20,10,10,1784,1784,60,1724,70,1714,13,13,0,0.999439461883408,0.9928571428571429,1.0,0.9857142857142858,0.9928057553956835,0.9999999999994166,1714,0,1,69
com_erro,catboost,lacuna,20,15,15,1190,1190,40,1150,47,1143,13,13,0,0.9991596638655462,0.9893617021276595,1.0,0.9787234042553191,0.989247311827957,0.9999999999991251,1143,0,1,46
com_erro,catboost,lacuna,20,20,20,892,892,28,864,35,857,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999988332,857,0,0,35
com_erro,catboost,lacuna,30,5,5,3566,3566,140,3426,163,3403,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999997061,3403,0,0,163
com_erro,catboost,lacuna,30,10,10,1783,1783,70,1713,82,1701,13,13,0,0.9994391475042064,0.9939024390243902,1.0,0.9878048780487805,0.9938650306748467,0.9999999999994121,1701,0,1,81
com_erro,catboost,lacuna,30,15,15,1189,1189,47,1142,56,1133,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999991174,1133,0,0,56
com_erro,catboost,lacuna,30,20,20,892,892,36,856,41,851,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999988249,851,0,0,41
com_erro,catboost,lacuna,30,25,25,714,714,28,686,34,680,13,12,-1,0.9929971988795518,0.9264705882352942,1.0,0.8529411764705882,0.9206349206349206,0.9999999999985294,680,0,5,29
com_erro,catboost,lacuna,30,30,30,595,595,24,571,27,568,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999982394,568,0,0,27
com_erro,catboost,lacuna,40,5,5,3564,3564,160,3404,187,3377,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999997039,3377,0,0,187
com_erro,catboost,lacuna,40,10,10,1782,1782,80,1702,94,1688,13,13,0,0.999438832772166,0.9946808510638299,1.0,0.9893617021276596,0.9946524064171123,0.9999999999994076,1688,0,1,93
com_erro,catboost,lacuna,40,15,15,1188,1188,52,1136,61,1127,12,12,0,0.9991582491582491,0.9918032786885246,1.0,0.9836065573770492,0.9917355371900827,0.9999999999991127,1127,0,1,60
com_erro,catboost,lacuna,40,20,20,891,891,38,853,47,844,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999988152,844,0,0,47
com_erro,catboost,lacuna,40,25,25,713,713,31,682,35,678,12,12,0,0.9985974754558204,0.9857142857142858,1.0,0.9714285714285714,0.9855072463768116,0.9999999999985251,678,0,1,34
com_erro,catboost,lacuna,40,30,30,594,594,25,569,29,565,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999982301,565,0,0,29
com_erro,catboost,lacuna,40,35,35,510,510,24,486,29,481,13,13,0,0.9980392156862745,0.9827586206896552,1.0,0.9655172413793104,0.9824561403508771,0.999999999997921,481,0,1,28
com_erro,catboost,lacuna,40,40,40,446,446,17,429,24,422,12,12,0,0.9955156950672646,0.9583333333333333,1.0,0.9166666666666666,0.9565217391304348,0.9999999999976303,422,0,2,22
com_erro,catboost,lacuna,50,5,5,3562,3562,180,3382,211,3351,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999997016,3351,0,0,211
com_erro,catboost,lacuna,50,10,10,1781,1781,90,1691,106,1675,13,13,0,0.9994385176866929,0.9952830188679245,1.0,0.9905660377358491,0.995260663507109,0.999999999999403,1675,0,1,105
com_erro,catboost,lacuna,50,15,15,1188,1188,60,1128,71,1117,13,13,0,0.9991582491582491,0.9929577464788732,1.0,0.9859154929577465,0.9929078014184397,0.9999999999991047,1117,0,1,70
com_erro,catboost,lacuna,50,20,20,891,891,46,845,53,838,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999988067,838,0,0,53
com_erro,catboost,lacuna,50,25,25,713,713,37,676,42,671,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985097,671,0,0,42
com_erro,catboost,lacuna,50,30,30,594,594,28,566,36,558,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999982079,558,0,0,36
com_erro,catboost,lacuna,50,35,35,509,509,27,482,32,477,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999979036,477,0,0,32
com_erro,catboost,lacuna,50,40,40,446,446,23,423,28,418,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999976077,418,0,0,28
com_erro,catboost,lacuna,50,45,45,396,396,21,375,22,374,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999973262,374,0,0,22
com_erro,catboost,lacuna,50,50,50,357,357,19,338,20,337,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999970327,337,0,0,20
com_erro,catboost,lacuna,60,5,5,3560,3560,200,3360,235,3325,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999996992,3325,0,0,235
com_erro,catboost,lacuna,60,10,10,1780,1780,100,1680,118,1662,13,13,0,0.999438202247191,0.9957627118644068,1.0,0.9915254237288136,0.9957446808510638,0.9999999999993984,1662,0,1,117
com_erro,catboost,lacuna,60,15,15,1187,1187,67,1120,80,1107,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999990967,1107,0,0,80
com_erro,catboost,lacuna,60,20,20,890,890,48,842,59,831,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999987966,831,0,0,59
com_erro,catboost,lacuna,60,25,25,712,712,39,673,46,666,12,12,0,0.9971910112359551,0.9782608695652174,1.0,0.9565217391304348,0.9777777777777777,0.9999999999984985,666,0,2,44
com_erro,catboost,lacuna,60,30,30,594,594,34,560,39,555,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999981982,555,0,0,39
com_erro,catboost,lacuna,60,35,35,509,509,29,480,33,476,12,12,0,0.9941060903732809,0.9545454545454546,1.0,0.9090909090909091,0.9523809523809523,0.9999999999978992,476,0,3,30
com_erro,catboost,lacuna,60,40,40,445,445,25,420,27,418,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999976077,418,0,0,27
com_erro,catboost,lacuna,60,45,45,396,396,23,373,26,370,12,12,0,0.9974747474747475,0.9807692307692308,1.0,0.9615384615384616,0.9803921568627451,0.9999999999972973,370,0,1,25
com_erro,catboost,lacuna,60,50,50,356,356,20,336,23,333,12,12,0,0.9943820224719101,0.9565217391304348,1.0,0.9130434782608695,0.9545454545454546,0.9999999999969971,333,0,2,21
com_erro,catboost,lacuna,60,55,55,324,324,15,309,22,302,12,12,0,0.9907407407407407,0.9318181818181819,1.0,0.8636363636363636,0.926829268292683,0.9999999999966888,302,0,3,19
com_erro,catboost,lacuna,60,60,60,297,297,17,280,17,280,11,11,0,1.0,1.0,1.0,1.0,1.0,0.9999999999964286,280,0,0,17
com_erro,catboost,lacuna,70,5,5,3558,3558,220,3338,259,3299,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999996969,3299,0,0,259
com_erro,catboost,lacuna,70,10,10,1779,1779,110,1669,130,1649,13,13,0,0.9994378864530635,0.9961538461538462,1.0,0.9923076923076923,0.9961389961389961,0.9999999999993936,1649,0,1,129
com_erro,catboost,lacuna,70,15,15,1186,1186,72,1114,85,1101,12,12,0,0.9991568296795953,0.9941176470588236,1.0,0.9882352941176471,0.9940828402366864,0.9999999999990917,1101,0,1,84
com_erro,catboost,lacuna,70,20,20,890,890,56,834,65,825,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999987879,825,0,0,65
com_erro,catboost,lacuna,70,25,25,712,712,43,669,50,662,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999984894,662,0,0,50
com_erro,catboost,lacuna,70,30,30,593,593,35,558,41,552,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999981884,552,0,0,41
com_erro,catboost,lacuna,70,35,35,509,509,31,478,40,469,13,13,0,0.9980353634577603,0.9875,1.0,0.975,0.9873417721518988,0.9999999999978678,469,0,1,39
com_erro,catboost,lacuna,70,40,40,445,445,27,418,29,416,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999975961,416,0,0,29
com_erro,catboost,lacuna,70,45,45,396,396,24,372,27,369,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999972901,369,0,0,27
com_erro,catboost,lacuna,70,50,50,356,356,21,335,26,330,11,12,1,0.9915730337078652,0.9423076923076923,1.0,0.8846153846153846,0.9387755102040817,0.9999999999969698,330,0,3,23
com_erro,catboost,lacuna,70,55,55,324,324,19,305,25,299,12,12,0,0.9969135802469136,0.98,1.0,0.96,0.9795918367346939,0.9999999999966556,299,0,1,24
com_erro,catboost,lacuna,70,60,60,297,297,18,279,20,277,11,11,0,1.0,1.0,1.0,1.0,1.0,0.9999999999963899,277,0,0,20
com_erro,catboost,lacuna,70,65,65,274,274,15,259,18,256,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999960938,256,0,0,18
com_erro,catboost,lacuna,70,70,70,255,255,15,240,24,231,12,12,0,0.996078431372549,0.9791666666666667,1.0,0.9583333333333334,0.9787234042553191,0.999999999995671,231,0,1,23
com_erro,catboost,lacuna,80,5,5,3556,3556,240,3316,283,3273,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999996945,3273,0,0,283
com_erro,catboost,lacuna,80,10,10,1778,1778,120,1658,142,1636,13,13,0,0.999437570303712,0.9964788732394366,1.0,0.9929577464788732,0.9964664310954063,0.9999999999993887,1636,0,1,141
com_erro,catboost,lacuna,80,15,15,1186,1186,80,1106,95,1091,13,13,0,0.9991568296795953,0.9947368421052631,1.0,0.9894736842105263,0.9947089947089947,0.9999999999990834,1091,0,1,94
com_erro,catboost,lacuna,80,20,20,889,889,58,831,71,818,12,12,0,0.9977502812148481,0.9859154929577465,1.0,0.971830985915493,0.9857142857142858,0.9999999999987775,818,0,2,69
com_erro,catboost,lacuna,80,25,25,712,712,48,664,58,654,13,12,-1,0.9929775280898876,0.9568965517241379,1.0,0.9137931034482759,0.954954954954955,0.999999999998471,654,0,5,53
com_erro,catboost,lacuna,80,30,30,593,593,38,555,48,545,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999981651,545,0,0,48
com_erro,catboost,lacuna,80,35,35,508,508,36,472,44,464,12,12,0,0.9940944881889764,0.9659090909090908,1.0,0.9318181818181818,0.9647058823529412,0.9999999999978448,464,0,3,41
com_erro,catboost,lacuna,80,40,40,445,445,27,418,36,409,11,12,1,0.9955056179775281,0.9722222222222222,1.0,0.9444444444444444,0.9714285714285714,0.9999999999975551,409,0,2,34
com_erro,catboost,lacuna,80,45,45,396,396,25,371,31,365,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999972603,365,0,0,31
com_erro,catboost,lacuna,80,50,50,356,356,23,333,29,327,11,12,1,0.9915730337078652,0.9482758620689655,1.0,0.896551724137931,0.9454545454545454,0.9999999999969419,327,0,3,26
com_erro,catboost,lacuna,80,55,55,324,324,21,303,27,297,12,12,0,1.0,1.0,1.0,1.0,1.0,0.999999999996633,297,0,0,27
com_erro,catboost,lacuna,80,60,60,297,297,18,279,25,272,11,11,0,1.0,1.0,1.0,1.0,1.0,0.9999999999963236,272,0,0,25
com_erro,catboost,lacuna,80,65,65,274,274,20,254,20,254,12,12,0,0.9963503649635036,0.975,1.0,0.95,0.9743589743589743,0.999999999996063,254,0,1,19
com_erro,catboost,lacuna,80,70,70,254,254,17,237,23,231,11,11,0,0.9960629921259843,0.9782608695652174,1.0,0.9565217391304348,0.9777777777777777,0.999999999995671,231,0,1,22
com_erro,catboost,lacuna,80,75,75,238,238,17,221,18,220,12,12,0,0.9873949579831933,0.9166666666666667,1.0,0.8333333333333334,0.9090909090909091,0.9999999999954546,220,0,3,15
com_erro,catboost,lacuna,80,80,80,223,223,13,210,18,205,11,12,1,0.9910313901345291,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353,0.999999999995122,205,0,2,16
com_erro,catboost,lacuna,90,5,5,3554,3554,260,3294,307,3247,13,13,0,1.0,1.0,1.0,1.0,1.0,0.999999999999692,3247,0,0,307
com_erro,catboost,lacuna,90,10,10,1777,1777,130,1647,154,1623,13,13,0,0.9994372537985369,0.9967532467532467,1.0,0.9935064935064936,0.996742671009772,0.9999999999993838,1623,0,1,153
com_erro,catboost,lacuna,90,15,15,1185,1185,87,1098,104,1081,13,13,0,1.0,1.0,1.0,1.0,1.0,0.999999999999075,1081,0,0,104
com_erro,catboost,lacuna,90,20,20,889,889,66,823,77,812,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999987685,812,0,0,77
com_erro,catboost,lacuna,90,25,25,711,711,51,660,59,652,12,12,0,0.9985935302390999,0.9915254237288136,1.0,0.9830508474576272,0.9914529914529915,0.9999999999984662,652,0,1,58
com_erro,catboost,lacuna,90,30,30,593,593,44,549,51,542,12,12,0,1.0,1.0,1.0,1.0,1.0,0.999999999998155,542,0,0,51
com_erro,catboost,lacuna,90,35,35,508,508,39,469,45,463,12,12,0,0.9980314960629921,0.9888888888888889,1.0,0.9777777777777777,0.9887640449438202,0.9999999999978402,463,0,1,44
com_erro,catboost,lacuna,90,40,40,445,445,33,412,40,405,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999975309,405,0,0,40
com_erro,catboost,lacuna,90,45,45,395,395,29,366,33,362,11,11,0,1.0,1.0,1.0,1.0,1.0,0.9999999999972375,362,0,0,33
com_erro,catboost,lacuna,90,50,50,356,356,24,332,29,327,11,11,0,1.0,1.0,1.0,1.0,1.0,0.9999999999969419,327,0,0,29
com_erro,catboost,lacuna,90,55,55,324,324,22,302,31,293,13,13,0,0.9938271604938271,0.967741935483871,1.0,0.9354838709677419,0.9666666666666667,0.9999999999965871,293,0,2,29
com_erro,catboost,lacuna,90,60,60,297,297,22,275,26,271,12,12,0,1.0,1.0,1.0,1.0,1.0,0.99999999999631,271,0,0,26
com_erro,catboost,lacuna,90,65,65,274,274,20,254,23,251,12,12,0,0.9963503649635036,0.9782608695652174,1.0,0.9565217391304348,0.9777777777777777,0.999999999996016,251,0,1,22
com_erro,catboost,lacuna,90,70,70,254,254,20,234,23,231,11,11,0,0.9960629921259843,0.9782608695652174,1.0,0.9565217391304348,0.9777777777777777,0.999999999995671,231,0,1,22
com_erro,catboost,lacuna,90,75,75,237,237,17,220,18,219,11,12,1,0.9915611814345991,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353,0.9999999999954339,219,0,2,16
com_erro,catboost,lacuna,90,80,80,223,223,14,209,21,202,12,12,0,0.9865470852017937,0.9285714285714286,1.0,0.8571428571428571,0.9230769230769231,0.9999999999950495,202,0,3,18
com_erro,catboost,lacuna,90,85,85,210,210,19,191,21,189,12,11,-1,0.9904761904761905,0.9523809523809523,1.0,0.9047619047619048,0.95,0.999999999994709,189,0,2,19
com_erro,catboost,lacuna,90,90,90,198,198,16,182,16,182,11,11,0,1.0,1.0,1.0,1.0,1.0,0.9999999999945055,182,0,0,16
com_erro,catboost,lacuna,100,5,5,3552,3552,280,3272,331,3221,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999996896,3221,0,0,331
com_erro,catboost,lacuna,100,10,10,1776,1776,140,1636,166,1610,13,13,0,0.9994369369369369,0.9969879518072289,1.0,0.9939759036144579,0.9969788519637462,0.9999999999993789,1610,0,1,165
com_erro,catboost,lacuna,100,15,15,1184,1184,92,1092,109,1075,12,12,0,0.9991554054054054,0.9954128440366973,1.0,0.9908256880733946,0.9953917050691244,0.9999999999990697,1075,0,1,108
com_erro,catboost,lacuna,100,20,20,888,888,68,820,83,805,11,11,0,1.0,1.0,1.0,1.0,1.0,0.9999999999987578,805,0,0,83
com_erro,catboost,lacuna,100,25,25,711,711,57,654,66,645,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999984496,645,0,0,66
com_erro,catboost,lacuna,100,30,30,592,592,45,547,53,539,11,11,0,1.0,1.0,1.0,1.0,1.0,0.9999999999981447,539,0,0,53
com_erro,catboost,lacuna,100,35,35,508,508,39,469,47,461,12,12,0,0.9901574803149606,0.9468085106382979,1.0,0.8936170212765957,0.9438202247191011,0.9999999999978308,461,0,5,42
com_erro,catboost,lacuna,100,40,40,444,444,35,409,39,405,11,11,0,1.0,1.0,1.0,1.0,1.0,0.9999999999975309,405,0,0,39
com_erro,catboost,lacuna,100,45,45,395,395,32,363,34,361,11,11,0,1.0,1.0,1.0,1.0,1.0,0.99999999999723,361,0,0,34
com_erro,catboost,lacuna,100,50,50,356,356,29,327,32,324,12,12,0,1.0,1.0,1.0,1.0,1.0,0.9999999999969136,324,0,0,32
com_erro,catboost,lacuna,100,55,55,323,323,25,298,34,289,11,11,0,0.9938080495356038,0.9705882352941176,1.0,0.9411764705882353,0.9696969696969697,0.9999999999965399,289,0,2,32
com_erro,catboost,lacuna,100,60,60,296,296,22,274,25,271,11,11,0,1.0,1.0,1.0,1.0,1.0,0.99999999999631,271,0,0,25
com_erro,catboost,lacuna,100,65,65,274,274,22,252,25,249,12,12,0,1.0,1.0,1.0,1.0,1.0,0.999999999995984,249,0,0,25
com_erro,catboost,lacuna,100,70,70,254,254,20,234,25,229,11,11,0,0.9803149606299213,0.9,1.0,0.8,0.8888888888888888,0.9999999999956333,229,0,5,20
com_erro,catboost,lacuna,100,75,75,237,237,17,220,20,217,11,12,1,0.9915611814345991,0.95,1.0,0.9,0.9473684210526315,0.9999999999953918,217,0,2,18
com_erro,catboost,lacuna,100,80,80,222,222,15,207,20,202,11,11,0,1.0,1.0,1.0,1.0,1.0,0.9999999999950495,202,0,0,20
com_erro,catboost,lacuna,100,85,85,209,209,19,190,20,189,11,11,0,1.0,1.0,1.0,1.0,1.0,0.999999999994709,189,0,0,20
com_erro,catboost,lacuna,100,90,90,198,198,17,181,17,181,11,11,0,1.0,1.0,1.0,1.0,1.0,0.9999999999944752,181,0,0,17
com_erro,catboost,lacuna,100,95,95,187,187,13,174,17,170,11,11,0,0.9893048128342246,0.9411764705882353,1.0,0.8823529411764706,0.9375,0.9999999999941177,170,0,2,15
com_erro,catboost,lacuna,100,100,100,178,178,14,164,18,160,11,11,0,1.0,1.0,1.0,1.0,1.0,0.9999999999937501,160,0,0,18
com_erro,catboost,oscilacao,20,5,5,3568,3568,172,3396,177,3391,12,13,1,0.9873878923766816,0.8755587655592154,0.9925373134328358,0.751412429378531,0.8553054662379421,0.9997051017396049,3390,1,44,133
com_erro,catboost,oscilacao,20,10,10,1784,1784,86,1698,89,1695,12,12,0,0.9859865470852018,0.8595505617977528,1.0,0.7191011235955056,0.8366013071895425,0.99999999999941,1695,0,25,64
com_erro,catboost,oscilacao,20,15,15,1190,1190,56,1134,59,1131,12,14,2,0.9823529411764705,0.8380988775494912,0.9523809523809523,0.6779661016949152,0.7920792079207921,0.9982316534031846,1129,2,19,40
com_erro,catboost,oscilacao,20,20,20,892,892,44,848,44,848,12,11,-1,0.9854260089686099,0.8630467409948542,0.9696969696969697,0.7272727272727273,0.8311688311688312,0.9988207547158033,847,1,12,32
com_erro,catboost,oscilacao,30,5,5,3566,3566,194,3372,199,3367,12,14,2,0.9842961301177791,0.8687527330743411,0.9735099337748344,0.7386934673366834,0.84,0.9988119988117021,3363,4,52,147
com_erro,catboost,oscilacao,30,10,10,1783,1783,97,1686,100,1683,12,14,2,0.9798093101514301,0.8388116458704694,0.9444444444444444,0.68,0.7906976744186046,0.997623291740346,1679,4,32,68
com_erro,catboost,oscilacao,30,15,15,1189,1189,64,1125,63,1126,12,11,-1,0.9814970563498738,0.8253968253968254,1.0,0.6507936507936508,0.7884615384615384,0.9999999999991119,1126,0,22,41
com_erro,catboost,oscilacao,30,20,20,892,892,46,846,47,845,12,10,-2,0.9820627802690582,0.8297872340425532,1.0,0.6595744680851063,0.7948717948717948,0.9999999999988166,845,0,16,31
com_erro,catboost,oscilacao,30,25,25,714,714,39,675,43,671,11,10,-1,0.9719887955182073,0.7674418604651163,1.0,0.5348837209302325,0.696969696969697,0.9999999999985097,671,0,20,23
com_erro,catboost,oscilacao,30,30,30,595,595,33,562,32,563,11,9,-2,0.9831932773109243,0.84375,1.0,0.6875,0.8148148148148148,0.9999999999982239,563,0,10,22
com_erro,catboost,oscilacao,40,5,5,3564,3564,216,3348,221,3343,11,13,2,0.9806397306397306,0.8481171570770557,0.9871794871794872,0.6968325791855203,0.8169761273209549,0.9994017349682921,3341,2,67,154
com_erro,catboost,oscilacao,40,10,10,1782,1782,108,1674,111,1671,11,15,4,0.9764309764309764,0.8276319407378654,0.948051948051948,0.6576576576576577,0.776595744680851,0.997606223817476,1667,4,38,73
com_erro,catboost,oscilacao,40,15,15,1188,1188,70,1118,73,1115,11,14,3,0.9722222222222222,0.7931752564653849,0.9347826086956522,0.589041095890411,0.7226890756302521,0.9973094170394643,1112,3,30,43
com_erro,catboost,oscilacao,40,20,20,891,891,55,836,55,836,11,11,0,0.9730639730639731,0.7988038277511962,0.9428571428571428,0.6,0.7333333333333333,0.997607655501199,834,2,22,33
com_erro,catboost,oscilacao,40,25,25,713,713,46,667,45,668,11,9,-2,0.97054698457223,0.7666666666666666,1.0,0.5333333333333333,0.6956521739130435,0.999999999998503,668,0,21,24
com_erro,catboost,oscilacao,40,30,30,594,594,34,560,37,557,10,11,1,0.9562289562289562,0.6991120384298122,0.7894736842105263,0.40540540540540543,0.5357142857142857,0.9928186714524366,553,4,22,15
com_erro,catboost,oscilacao,40,35,35,510,510,32,478,33,477,11,8,-3,0.9666666666666667,0.7565275395464075,0.9444444444444444,0.5151515151515151,0.6666666666666666,0.9979035639392078,476,1,16,17
com_erro,catboost,oscilacao,40,40,40,446,446,27,419,28,418,11,10,-1,0.9596412556053812,0.7118933697881066,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.9952153110024038,416,2,16,12
com_erro,catboost,oscilacao,50,5,5,3562,3562,238,3324,241,3321,11,18,7,0.9744525547445255,0.8246722416509551,0.9573170731707317,0.6514522821576764,0.7753086419753087,0.9978922011439332,3314,7,84,157
com_erro,catboost,oscilacao,50,10,10,1781,1781,119,1662,121,1660,11,18,7,0.9685569904548007,0.7954122274220851,0.9113924050632911,0.5950413223140496,0.72,0.9957831325295207,1653,7,49,72
com_erro,catboost,oscilacao,50,15,15,1188,1188,78,1110,81,1107,11,13,2,0.9646464646464646,0.7521830773863294,0.9534883720930233,0.5061728395061729,0.6612903225806451,0.9981933152655843,1105,2,40,41
com_erro,catboost,oscilacao,50,20,20,891,891,57,834,58,833,11,11,0,0.9764309764309764,0.8269859668005133,0.9743589743589743,0.6551724137931034,0.7835051546391752,0.9987995198067241,832,1,20,38
com_erro,catboost,oscilacao,50,25,25,713,713,47,666,51,662,11,10,-1,0.9579242636746143,0.7149309875007405,0.9565217391304348,0.43137254901960786,0.5945945945945946,0.9984894259803648,661,1,29,22
com_erro,catboost,oscilacao,50,30,30,594,594,40,554,42,552,11,11,0,0.9478114478114478,0.6639492753623188,0.8235294117647058,0.3333333333333333,0.4745762711864407,0.9945652173895027,549,3,28,14
com_erro,catboost,oscilacao,50,35,35,509,509,34,475,36,473,10,10,0,0.9528487229862476,0.6794984731031243,0.9285714285714286,0.3611111111111111,0.52,0.9978858350930278,472,1,23,13
com_erro,catboost,oscilacao,50,40,40,446,446,29,417,30,416,11,10,-1,0.9551569506726457,0.7130608974358974,0.8125,0.43333333333333335,0.5652173913043478,0.992788461536075,413,3,17,13
com_erro,catboost,oscilacao,50,45,45,396,396,27,369,29,367,9,7,-2,0.9393939393939394,0.6179648595320868,0.7777777777777778,0.2413793103448276,0.3684210526315789,0.9945504087166361,365,2,22,7
com_erro,catboost,oscilacao,50,50,50,357,357,23,334,25,332,10,7,-3,0.9495798319327731,0.6584939759036145,0.8888888888888888,0.32,0.47058823529411764,0.996987951804226,331,1,17,8
com_erro,catboost,oscilacao,60,5,5,3560,3560,260,3300,261,3299,11,20,9,0.9730337078651685,0.8284409881550081,0.9608938547486033,0.6590038314176245,0.7818181818181819,0.9978781448920891,3292,7,89,172
com_erro,catboost,oscilacao,60,10,10,1780,1780,130,1650,131,1649,11,19,8,0.9662921348314607,0.7991010050041895,0.9080459770114943,0.6030534351145038,0.7247706422018348,0.9951485748932716,1641,8,52,79
com_erro,catboost,oscilacao,60,15,15,1187,1187,86,1101,84,1103,11,13,2,0.9646166807076664,0.760998143591072,0.9565217391304348,0.5238095238095238,0.676923076923077,0.9981867633717152,1101,2,40,44
com_erro,catboost,oscilacao,60,20,20,890,890,66,824,65,825,11,12,1,0.9640449438202248,0.7680186480186479,0.9459459459459459,0.5384615384615384,0.6862745098039216,0.9975757575745484,823,2,30,35
com_erro,catboost,oscilacao,60,25,25,712,712,52,660,52,660,9,11,2,0.9648876404494382,0.7684731934731934,0.9655172413793104,0.5384615384615384,0.691358024691358,0.9984848484833356,659,1,24,28
