Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,20,20,0,88,853,0,0.9064824654622742,0.0,0.0,0.0,0.9064824654622742
10,0,16,16,0,44,427,0,0.9065817409766455,0.0,0.0,0.0,0.9065817409766455
15,0,13,13,0,27,287,0,0.9140127388535032,0.0,0.0,0.0,0.9140127388535032
20,0,12,12,0,19,217,0,0.9194915254237288,0.0,0.0,0.0,0.9194915254237288
25,0,8,8,0,13,176,0,0.9312169312169312,0.0,0.0,0.0,0.9312169312169312
30,0,12,12,0,15,142,0,0.9044585987261147,0.0,0.0,0.0,0.9044585987261147
35,0,6,6,0,7,128,0,0.9481481481481482,0.0,0.0,0.0,0.9481481481481482
40,0,8,8,0,10,108,0,0.9152542372881356,0.0,0.0,0.0,0.9152542372881356
45,0,8,8,0,8,97,0,0.9238095238095239,0.0,0.0,0.0,0.9238095238095239
50,0,7,7,0,8,87,0,0.9157894736842105,0.0,0.0,0.0,0.9157894736842105
