Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,35,35,0,47,890,0,0.9498399146211313,0.0,0.0,0.0,0.9498399146211313
10,0,21,21,0,24,445,0,0.9488272921108742,0.0,0.0,0.0,0.9488272921108742
15,0,2,2,0,2,311,0,0.9936102236421726,0.0,0.0,0.0,0.9936102236421726
20,0,1,1,0,1,234,0,0.9957446808510638,0.0,0.0,0.0,0.9957446808510638
25,0,10,10,0,11,177,0,0.9414893617021277,0.0,0.0,0.0,0.9414893617021277
30,0,5,5,0,5,152,0,0.9681528662420382,0.0,0.0,0.0,0.9681528662420382
35,0,7,7,0,7,127,0,0.9477611940298507,0.0,0.0,0.0,0.9477611940298507
40,0,7,7,0,7,111,0,0.940677966101695,0.0,0.0,0.0,0.940677966101695
45,0,3,3,0,3,102,0,0.9714285714285714,0.0,0.0,0.0,0.9714285714285714
50,0,12,12,0,15,79,0,0.8404255319148937,0.0,0.0,0.0,0.8404255319148937
55,0,8,8,0,11,75,0,0.872093023255814,0.0,0.0,0.0,0.872093023255814
60,0,14,14,0,17,62,0,0.7848101265822784,0.0,0.0,0.0,0.7848101265822784
65,0,10,10,0,56,17,0,0.2328767123287671,0.0,0.0,0.0,0.2328767123287671
70,0,5,5,0,5,62,0,0.9253731343283582,0.0,0.0,0.0,0.9253731343283582
