Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,41,41,0,411,528,0,0.5623003194888179,0.0,0.0,0.0,0.5623003194888179
10,0,37,37,0,226,244,0,0.5191489361702127,0.0,0.0,0.0,0.5191489361702127
15,0,27,27,0,148,165,0,0.5271565495207667,0.0,0.0,0.0,0.5271565495207667
20,0,28,28,0,111,124,0,0.5276595744680851,0.0,0.0,0.0,0.5276595744680851
25,0,31,31,0,99,89,0,0.4734042553191489,0.0,0.0,0.0,0.4734042553191489
30,0,26,26,0,83,74,0,0.4713375796178344,0.0,0.0,0.0,0.4713375796178344
35,0,25,25,0,60,75,0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556
40,0,24,24,0,57,61,0,0.5169491525423728,0.0,0.0,0.0,0.5169491525423728
45,0,26,26,0,54,51,0,0.4857142857142857,0.0,0.0,0.0,0.4857142857142857
50,0,23,23,0,48,46,0,0.48936170212765956,0.0,0.0,0.0,0.48936170212765956
55,0,23,23,0,47,39,0,0.45348837209302323,0.0,0.0,0.0,0.45348837209302323
60,0,14,14,0,50,29,0,0.3670886075949367,0.0,0.0,0.0,0.3670886075949367
