Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,0,0,0,0,935,0,1.0,0.0,0.0,0.0,1.0
10,0,0,0,0,0,468,0,1.0,0.0,0.0,0.0,1.0
15,0,0,0,0,0,312,0,1.0,0.0,0.0,0.0,1.0
20,0,1,1,0,1,233,0,0.9957264957264957,0.0,0.0,0.0,0.9957264957264957
25,0,0,0,0,0,187,0,1.0,0.0,0.0,0.0,1.0
30,0,1,1,0,1,155,0,0.9935897435897436,0.0,0.0,0.0,0.9935897435897436
35,0,0,0,0,0,134,0,1.0,0.0,0.0,0.0,1.0
40,0,3,3,0,3,114,0,0.9743589743589743,0.0,0.0,0.0,0.9743589743589743
45,0,2,2,0,2,102,0,0.9807692307692307,0.0,0.0,0.0,0.9807692307692307
50,0,2,2,0,2,92,0,0.9787234042553191,0.0,0.0,0.0,0.9787234042553191
55,0,1,1,0,1,84,0,0.9882352941176471,0.0,0.0,0.0,0.9882352941176471
60,0,0,0,0,0,78,0,1.0,0.0,0.0,0.0,1.0
65,0,5,5,0,5,67,0,0.9305555555555556,0.0,0.0,0.0,0.9305555555555556
70,0,0,0,0,0,67,0,1.0,0.0,0.0,0.0,1.0
75,0,0,0,0,0,63,0,1.0,0.0,0.0,0.0,1.0
80,0,0,0,0,0,59,0,1.0,0.0,0.0,0.0,1.0
