Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,17,17,0,391,0,548,0,1.0,1.0,1.0,1.0,1.0
10,16,16,0,197,0,273,0,1.0,1.0,1.0,1.0,1.0
15,16,16,0,127,0,186,0,1.0,1.0,1.0,1.0,1.0
20,14,14,0,99,0,136,0,1.0,1.0,1.0,1.0,1.0
25,13,13,0,79,0,109,0,1.0,1.0,1.0,1.0,1.0
30,14,14,0,64,0,93,0,1.0,1.0,1.0,1.0,1.0
35,12,12,0,54,0,77,4,0.9703703703703703,1.0,0.9310344827586207,0.9642857142857143,0.9655172413793103
40,14,14,0,45,0,71,2,0.9830508474576272,1.0,0.9574468085106383,0.9782608695652174,0.9787234042553192
45,13,13,0,42,0,63,0,1.0,1.0,1.0,1.0,1.0
50,13,13,0,39,0,55,0,1.0,1.0,1.0,1.0,1.0
55,12,12,0,36,0,50,0,1.0,1.0,1.0,1.0,1.0
60,12,12,0,32,0,47,0,1.0,1.0,1.0,1.0,1.0
