Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,17,23,6,365,25,474,77,0.8916046758767269,0.9358974358974359,0.8257918552036199,0.8774038461538461,0.8878458274014092
10,16,20,4,182,12,239,38,0.8938428874734607,0.9381443298969072,0.8272727272727273,0.8792270531400966,0.8897319811662441
15,15,23,8,116,12,156,30,0.8662420382165605,0.90625,0.7945205479452054,0.8467153284671532,0.861545988258317
20,16,19,3,85,6,119,26,0.864406779661017,0.9340659340659341,0.7657657657657657,0.8415841584158416,0.8588828828828828
25,14,20,6,72,7,91,19,0.8624338624338624,0.9113924050632911,0.7912087912087912,0.8470588235294118,0.8598901098901099
30,14,19,5,54,5,81,17,0.8598726114649682,0.9152542372881356,0.7605633802816901,0.8307692307692308,0.8512119226989846
35,14,21,7,53,7,65,10,0.8740740740740741,0.8833333333333333,0.8412698412698413,0.8617886178861789,0.8720238095238095
40,14,19,5,40,4,60,14,0.847457627118644,0.9090909090909091,0.7407407407407407,0.8163265306122449,0.8391203703703703
45,13,19,6,39,3,52,11,0.8666666666666667,0.9285714285714286,0.78,0.8478260869565217,0.8627272727272728
50,14,16,2,36,4,46,9,0.8631578947368421,0.9,0.8,0.8470588235294118,0.8600000000000001
