Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,11,30,19,292,95,486,58,0.8356605800214822,0.7545219638242894,0.8342857142857143,0.7924016282225237,0.8353872633390707
10,11,18,7,140,39,251,36,0.8390557939914163,0.7821229050279329,0.7954545454545454,0.7887323943661971,0.8304858934169279
15,11,19,8,99,41,152,19,0.8070739549839229,0.7071428571428572,0.8389830508474576,0.7674418604651163,0.813273908843418
20,11,14,3,67,17,128,21,0.8369098712446352,0.7976190476190477,0.7613636363636364,0.7790697674418605,0.8220611285266457
25,10,14,4,56,26,90,15,0.7807486631016043,0.6829268292682927,0.7887323943661971,0.7320261437908496,0.7822972316658572
30,10,11,1,47,30,66,13,0.7243589743589743,0.6103896103896104,0.7833333333333333,0.6861313868613139,0.7354166666666666
35,10,12,2,40,22,60,11,0.7518796992481203,0.6451612903225806,0.7843137254901961,0.7079646017699115,0.7580105212816834
40,9,13,4,36,19,53,9,0.7606837606837606,0.6545454545454545,0.8,0.72,0.7680555555555556
45,10,13,3,29,9,58,8,0.8365384615384616,0.7631578947368421,0.7837837837837838,0.7733333333333333,0.8247277127874142
50,10,13,3,26,12,47,9,0.776595744680851,0.6842105263157895,0.7428571428571429,0.7123287671232876,0.7697336561743342
55,9,10,1,26,15,38,6,0.7529411764705882,0.6341463414634146,0.8125,0.7123287671232876,0.7647405660377358
60,10,10,0,19,16,34,9,0.6794871794871795,0.5428571428571428,0.6785714285714286,0.6031746031746031,0.6792857142857143
65,10,8,-2,21,15,31,5,0.7222222222222222,0.5833333333333334,0.8076923076923077,0.6774193548387096,0.7408026755852843
70,9,11,2,15,5,36,11,0.7611940298507462,0.75,0.5769230769230769,0.6521739130434783,0.7274859287054409
75,9,7,-2,20,13,25,5,0.7142857142857143,0.6060606060606061,0.8,0.6896551724137931,0.7289473684210527
80,9,8,-1,16,10,25,8,0.6949152542372882,0.6153846153846154,0.6666666666666666,0.64,0.6904761904761905
85,9,9,0,17,8,27,3,0.8,0.68,0.85,0.7555555555555555,0.8107142857142857
90,10,8,-2,11,10,24,7,0.6730769230769231,0.5238095238095238,0.6111111111111112,0.5641025641025641,0.6584967320261439
95,9,10,1,17,8,22,2,0.7959183673469388,0.68,0.8947368421052632,0.7727272727272727,0.8140350877192982
100,10,9,-1,10,2,29,6,0.8297872340425532,0.8333333333333334,0.625,0.7142857142857143,0.780241935483871
