Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,15,15,0,432,0,503,0,1.0,1.0,1.0,1.0,1.0
10,15,15,0,215,0,253,0,1.0,1.0,1.0,1.0,1.0
15,15,15,0,146,0,166,0,1.0,1.0,1.0,1.0,1.0
20,14,14,0,109,0,125,0,1.0,1.0,1.0,1.0,1.0
25,14,14,0,85,0,101,1,0.9946524064171123,1.0,0.9883720930232558,0.9941520467836257,0.9941860465116279
30,14,14,0,73,0,83,0,1.0,1.0,1.0,1.0,1.0
35,14,14,0,60,0,74,0,1.0,1.0,1.0,1.0,1.0
40,14,14,0,55,0,62,0,1.0,1.0,1.0,1.0,1.0
45,14,14,0,47,0,57,0,1.0,1.0,1.0,1.0,1.0
50,14,14,0,43,0,50,1,0.9893617021276596,1.0,0.9772727272727273,0.9885057471264368,0.9886363636363636
55,13,13,0,38,0,47,0,1.0,1.0,1.0,1.0,1.0
60,14,14,0,38,0,40,0,1.0,1.0,1.0,1.0,1.0
65,14,14,0,32,0,40,0,1.0,1.0,1.0,1.0,1.0
70,14,14,0,29,0,38,0,1.0,1.0,1.0,1.0,1.0
75,14,14,0,27,0,36,0,1.0,1.0,1.0,1.0,1.0
80,14,14,0,25,0,33,1,0.9830508474576272,1.0,0.9615384615384616,0.9803921568627451,0.9807692307692308
