Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,17,49,32,367,189,261,120,0.6702241195304163,0.6600719424460432,0.7535934291581109,0.7037392138063279,0.6667967145790554
10,17,38,21,182,104,121,62,0.6460554371002132,0.6363636363636364,0.7459016393442623,0.6867924528301886,0.6418397085610201
15,16,33,17,118,62,87,46,0.6549520766773163,0.6555555555555556,0.7195121951219512,0.686046511627907,0.6517024062858079
20,17,30,13,89,38,72,36,0.6851063829787234,0.7007874015748031,0.712,0.7063492063492064,0.6832727272727273
25,16,25,9,71,38,54,25,0.6648936170212766,0.6513761467889908,0.7395833333333334,0.6926829268292682,0.6632699275362319
30,16,27,11,57,30,45,25,0.6496815286624203,0.6551724137931034,0.6951219512195121,0.6745562130177515,0.647560975609756
35,16,25,9,46,27,41,20,0.6492537313432836,0.6301369863013698,0.696969696969697,0.6618705035971223,0.6499554367201426
40,15,25,10,43,25,31,19,0.6271186440677966,0.6323529411764706,0.6935483870967742,0.6615384615384615,0.6235599078341014
45,16,19,3,41,21,29,14,0.6666666666666666,0.6612903225806451,0.7454545454545455,0.7008547008547008,0.6627272727272727
50,15,20,5,35,16,31,12,0.7021276595744681,0.6862745098039216,0.7446808510638298,0.7142857142857143,0.7021276595744681
55,16,19,3,30,12,28,16,0.6744186046511628,0.7142857142857143,0.6521739130434783,0.6818181818181818,0.6760869565217391
60,16,14,-2,24,17,19,19,0.5443037974683544,0.5853658536585366,0.5581395348837209,0.5714285714285714,0.5429586563307494
65,15,15,0,27,22,14,10,0.5616438356164384,0.5510204081632653,0.7297297297297297,0.627906976744186,0.5593093093093093
70,15,15,0,22,14,18,13,0.5970149253731343,0.6111111111111112,0.6285714285714286,0.6197183098591549,0.5955357142857143
