teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp,path_cm,path_eventos
sem_erro,catboost,lacuna,20,5,5,23,23,8,15,0,23,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999565218,23,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_catboost_lacuna_jan20_passo5_eventos.png
sem_erro,catboost,oscilacao,20,10,10,12,12,10,2,0,12,0,2,2,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333332638888,1,11,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_catboost_oscilacao_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_catboost_oscilacao_jan20_passo10_eventos.png
sem_erro,catboost,queda,50,10,10,9,9,4,5,0,9,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999998888889,9,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_catboost_queda_jan50_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_catboost_queda_jan50_passo10_eventos.png
sem_erro,mlp,lacuna,20,10,10,12,12,4,8,0,12,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999166667,12,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_mlp_lacuna_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_mlp_lacuna_jan20_passo10_eventos.png
sem_erro,mlp,oscilacao,20,10,10,12,12,10,2,0,12,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_mlp_oscilacao_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_mlp_oscilacao_jan20_passo10_eventos.png
sem_erro,mlp,queda,20,5,5,23,23,8,15,0,23,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999565218,23,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_mlp_queda_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_mlp_queda_jan20_passo5_eventos.png
sem_erro,random_forest,lacuna,20,10,10,12,12,4,8,0,12,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999166667,12,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_random_forest_lacuna_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_random_forest_lacuna_jan20_passo10_eventos.png
sem_erro,random_forest,oscilacao,20,10,10,12,12,10,2,0,12,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_random_forest_oscilacao_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_random_forest_oscilacao_jan20_passo10_eventos.png
sem_erro,random_forest,queda,30,5,5,21,21,8,13,0,21,0,0,0,1.0,1.0,0.0,0.0,0.0,0.999999999952381,21,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_random_forest_queda_jan30_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_random_forest_queda_jan30_passo5_eventos.png
sem_erro,xgboost,lacuna,20,5,5,23,23,8,15,0,23,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999565218,23,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png
