Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,7,7,0,36,905,0,0.9617428267800212,0.0,0.0,0.0,0.9617428267800212
10,0,5,5,0,24,447,0,0.9490445859872612,0.0,0.0,0.0,0.9490445859872612
15,0,6,6,0,14,300,0,0.9554140127388535,0.0,0.0,0.0,0.9554140127388535
20,0,3,3,0,13,223,0,0.9449152542372882,0.0,0.0,0.0,0.9449152542372882
25,0,6,6,0,12,177,0,0.9365079365079365,0.0,0.0,0.0,0.9365079365079365
30,0,5,5,0,9,148,0,0.9426751592356688,0.0,0.0,0.0,0.9426751592356688
35,0,7,7,0,16,119,0,0.8814814814814815,0.0,0.0,0.0,0.8814814814814815
40,0,4,4,0,8,110,0,0.9322033898305084,0.0,0.0,0.0,0.9322033898305084
45,0,5,5,0,10,95,0,0.9047619047619048,0.0,0.0,0.0,0.9047619047619048
50,0,6,6,0,12,83,0,0.8736842105263158,0.0,0.0,0.0,0.8736842105263158
