Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,15,15,0,139,796,0,0.8513368983957219,0.0,0.0,0.0,0.8513368983957219
10,0,10,10,0,68,400,0,0.8547008547008547,0.0,0.0,0.0,0.8547008547008547
15,0,9,9,0,61,251,0,0.8044871794871795,0.0,0.0,0.0,0.8044871794871795
20,0,8,8,0,43,191,0,0.8162393162393162,0.0,0.0,0.0,0.8162393162393162
25,0,10,10,0,40,147,0,0.786096256684492,0.0,0.0,0.0,0.786096256684492
30,0,10,10,0,49,107,0,0.6858974358974359,0.0,0.0,0.0,0.6858974358974359
35,0,7,7,0,30,104,0,0.7761194029850746,0.0,0.0,0.0,0.7761194029850746
40,0,9,9,0,24,93,0,0.7948717948717948,0.0,0.0,0.0,0.7948717948717948
45,0,10,10,0,32,72,0,0.6923076923076923,0.0,0.0,0.0,0.6923076923076923
50,0,9,9,0,37,57,0,0.6063829787234043,0.0,0.0,0.0,0.6063829787234043
55,0,8,8,0,30,55,0,0.6470588235294118,0.0,0.0,0.0,0.6470588235294118
60,0,7,7,0,20,58,0,0.7435897435897436,0.0,0.0,0.0,0.7435897435897436
65,0,9,9,0,26,46,0,0.6388888888888888,0.0,0.0,0.0,0.6388888888888888
70,0,7,7,0,17,50,0,0.746268656716418,0.0,0.0,0.0,0.746268656716418
75,0,9,9,0,18,45,0,0.7142857142857143,0.0,0.0,0.0,0.7142857142857143
80,0,7,7,0,18,41,0,0.6949152542372882,0.0,0.0,0.0,0.6949152542372882
