Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,16,37,21,150,101,498,190,0.6900958466453674,0.5976095617529881,0.4411764705882353,0.5076142131979695,0.6362810566630659
10,16,32,16,71,42,259,98,0.7021276595744681,0.6283185840707964,0.42011834319526625,0.5035460992907801,0.640291729737168
15,15,26,11,50,25,176,62,0.7220447284345048,0.6666666666666666,0.44642857142857145,0.5347593582887701,0.6610252309879175
20,14,29,15,39,19,131,46,0.723404255319149,0.6724137931034483,0.4588235294117647,0.5454545454545454,0.666078431372549
25,14,16,2,19,13,108,48,0.675531914893617,0.59375,0.2835820895522388,0.3838383838383838,0.5880720365116566
30,14,17,3,18,11,91,37,0.6942675159235668,0.6206896551724138,0.32727272727272727,0.42857142857142855,0.6097147950089127
35,16,17,1,14,9,80,32,0.6962962962962963,0.6086956521739131,0.30434782608695654,0.4057971014492754,0.6016121152906693
40,14,16,2,12,10,65,31,0.652542372881356,0.5454545454545454,0.27906976744186046,0.36923076923076925,0.5728682170542636
45,13,14,1,8,12,53,32,0.580952380952381,0.4,0.2,0.26666666666666666,0.5076923076923077
50,13,14,1,10,6,54,24,0.6808510638297872,0.625,0.29411764705882354,0.4,0.5970588235294118
55,14,12,-2,10,8,48,20,0.6744186046511628,0.5555555555555556,0.3333333333333333,0.4166666666666667,0.5952380952380952
60,14,13,-1,9,7,47,16,0.7088607594936709,0.5625,0.36,0.43902439024390244,0.6151851851851852
