Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,15,34,19,537,85,198,113,0.7877813504823151,0.8633440514469454,0.8261538461538461,0.8443396226415094,0.7629002446316934
10,15,33,18,271,42,99,55,0.7922912205567452,0.865814696485623,0.8312883435582822,0.8482003129890454,0.7667080015663752
15,15,31,16,187,28,67,29,0.8167202572347267,0.8697674418604651,0.8657407407407407,0.8677494199535963,0.7855019493177388
20,13,25,12,138,24,46,26,0.7863247863247863,0.8518518518518519,0.8414634146341463,0.8466257668711656,0.7493031358885017
25,15,22,7,105,18,38,26,0.7647058823529411,0.8536585365853658,0.8015267175572519,0.8267716535433071,0.7400490730643403
30,14,17,3,94,14,33,15,0.8141025641025641,0.8703703703703703,0.8623853211009175,0.8663594470046083,0.7822564903376927
35,13,19,6,77,14,27,16,0.7761194029850746,0.8461538461538461,0.8279569892473119,0.8369565217391305,0.7432467873065828
40,11,16,5,64,10,25,18,0.7606837606837606,0.8648648648648649,0.7804878048780488,0.8205128205128205,0.7473867595818815
45,12,14,2,63,10,22,9,0.8173076923076923,0.863013698630137,0.875,0.8689655172413793,0.78125
50,14,18,4,50,11,19,14,0.7340425531914894,0.819672131147541,0.78125,0.8,0.7072916666666667
55,12,13,1,46,4,22,13,0.8,0.92,0.7796610169491526,0.8440366972477065,0.8129074315514994
60,11,15,4,46,6,16,10,0.7948717948717948,0.8846153846153846,0.8214285714285714,0.8518518518518519,0.7743506493506493
65,12,10,-2,41,9,14,8,0.7638888888888888,0.82,0.8367346938775511,0.8282828282828283,0.7227151730257321
70,9,12,3,36,10,9,12,0.6716417910447762,0.782608695652174,0.75,0.7659574468085106,0.6118421052631579
75,12,13,1,35,5,15,8,0.7936507936507936,0.875,0.813953488372093,0.8433734939759037,0.7819767441860466
80,9,13,4,32,6,10,11,0.711864406779661,0.8421052631578947,0.7441860465116279,0.7901234567901234,0.684593023255814
85,10,9,-1,34,8,8,5,0.7636363636363637,0.8095238095238095,0.8717948717948718,0.8395061728395061,0.6858974358974359
90,12,10,-2,29,7,10,6,0.75,0.8055555555555556,0.8285714285714286,0.8169014084507042,0.7084033613445379
