Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,1,1,0,5,16,0,0.7619047619047619,0.0,0.0,0.0,0.7619047619047619
10,0,1,1,0,2,9,0,0.8181818181818182,0.0,0.0,0.0,0.8181818181818182
15,0,1,1,0,1,6,0,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571
20,0,1,1,0,1,5,0,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334
25,0,1,1,0,1,4,0,0.8,0.0,0.0,0.0,0.8
