Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,18,16,-2,282,36,590,33,0.926673751328374,0.8867924528301887,0.8952380952380953,0.8909952606635071,0.918865054008824
10,18,16,-2,137,18,293,23,0.9129511677282378,0.8838709677419355,0.85625,0.8698412698412699,0.8991860932475884
15,17,17,0,95,10,201,8,0.9426751592356688,0.9047619047619048,0.9223300970873787,0.9134615384615384,0.9374683660792343
20,18,17,-1,69,8,149,10,0.923728813559322,0.8961038961038961,0.8734177215189873,0.8846153846153846,0.9112311537531242
25,18,16,-2,57,7,116,9,0.9153439153439153,0.890625,0.8636363636363636,0.8769230769230769,0.9033628972653363
30,16,17,1,45,4,100,8,0.9235668789808917,0.9183673469387755,0.8490566037735849,0.8823529411764706,0.9052975326560233
35,16,17,1,40,2,87,6,0.9407407407407408,0.9523809523809523,0.8695652173913043,0.9090909090909091,0.9235466536394723
40,16,16,0,34,2,75,7,0.923728813559322,0.9444444444444444,0.8292682926829268,0.8831168831168831,0.9016471333544505
45,16,16,0,27,4,65,9,0.8761904761904762,0.8709677419354839,0.75,0.8059701492537313,0.8460144927536232
50,18,18,0,23,3,61,8,0.8842105263157894,0.8846153846153846,0.7419354838709677,0.8070175438596491,0.8475302419354839
