Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,17,37,20,447,49,410,35,0.9107332624867163,0.9012096774193549,0.9273858921161826,0.9141104294478528,0.9103160397400085
10,17,30,13,217,16,215,23,0.9171974522292994,0.9313304721030042,0.9041666666666667,0.9175475687103594,0.9174512987012987
15,15,22,7,148,11,143,12,0.9267515923566879,0.9308176100628931,0.925,0.9278996865203761,0.9267857142857143
20,17,23,6,106,8,108,14,0.9067796610169492,0.9298245614035088,0.8833333333333333,0.905982905982906,0.9071839080459769
25,13,20,7,82,5,85,17,0.8835978835978836,0.9425287356321839,0.8282828282828283,0.8817204301075269,0.8863636363636364
30,14,19,5,72,8,70,7,0.9044585987261147,0.9,0.9113924050632911,0.9056603773584906,0.9044141512495942
35,13,18,5,56,8,59,12,0.8518518518518519,0.875,0.8235294117647058,0.8484848484848485,0.8520632133450394
40,17,18,1,45,3,57,13,0.864406779661017,0.9375,0.7758620689655172,0.8490566037735849,0.8629310344827585
45,14,15,1,47,1,50,7,0.9238095238095239,0.9791666666666666,0.8703703703703703,0.9215686274509803,0.9253812636165577
50,12,14,2,33,2,44,16,0.8105263157894737,0.9428571428571428,0.673469387755102,0.7857142857142857,0.8149955634427684
