Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,17,28,11,435,32,427,47,0.9160467587672688,0.9314775160599572,0.9024896265560166,0.916754478398314,0.916386425478444
10,17,23,6,214,15,216,26,0.9129511677282378,0.9344978165938864,0.8916666666666667,0.9125799573560768,0.9133658008658009
15,15,17,2,147,8,146,13,0.9331210191082803,0.9483870967741935,0.91875,0.9333333333333333,0.933400974025974
20,17,16,-1,105,6,110,15,0.9110169491525424,0.9459459459459459,0.875,0.9090909090909091,0.9116379310344828
25,13,21,8,82,9,81,17,0.8624338624338624,0.9010989010989011,0.8282828282828283,0.8631578947368421,0.8641414141414141
30,14,14,0,71,4,74,8,0.9235668789808917,0.9466666666666667,0.8987341772151899,0.922077922077922,0.9237260629665693
35,13,18,5,59,7,60,9,0.8814814814814815,0.8939393939393939,0.8676470588235294,0.8805970149253731,0.8815847234416154
40,17,17,0,51,6,54,7,0.8898305084745762,0.8947368421052632,0.8793103448275862,0.8869565217391304,0.8896551724137931
45,14,15,1,48,4,47,6,0.9047619047619048,0.9230769230769231,0.8888888888888888,0.9056603773584906,0.9052287581699345
50,12,15,3,37,3,43,12,0.8421052631578947,0.925,0.7551020408163265,0.8314606741573034,0.8449423247559893
