Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,13,35,22,162,159,392,224,0.5912486659551761,0.5046728971962616,0.41968911917098445,0.4582743988684583,0.5655614379883961
10,13,29,16,79,81,194,115,0.582089552238806,0.49375,0.4072164948453608,0.4463276836158192,0.5563355201499531
15,11,29,18,50,53,131,79,0.5782747603833865,0.4854368932038835,0.3875968992248062,0.43103448275862066,0.5497767104819684
20,13,25,12,33,40,100,62,0.5659574468085107,0.4520547945205479,0.3473684210526316,0.39285714285714285,0.530827067669173
25,11,23,12,26,31,80,51,0.5638297872340425,0.45614035087719296,0.33766233766233766,0.3880597014925373,0.5291915291915292
30,11,21,10,19,27,65,46,0.535031847133758,0.41304347826086957,0.2923076923076923,0.34234234234234234,0.4994147157190636
35,12,19,7,20,25,56,33,0.5671641791044776,0.4444444444444444,0.37735849056603776,0.40816326530612246,0.5343582576286978
40,12,23,11,15,28,43,32,0.4915254237288136,0.3488372093023256,0.3191489361702128,0.3333333333333333,0.4623913694935571
45,11,19,8,17,24,38,26,0.5238095238095238,0.4146341463414634,0.3953488372093023,0.40476190476190477,0.5041260315078769
50,11,16,5,9,18,39,28,0.5106382978723404,0.3333333333333333,0.24324324324324326,0.28125,0.4637268847795164
55,10,13,3,7,18,33,28,0.46511627906976744,0.28,0.2,0.23333333333333334,0.42352941176470593
60,11,18,7,12,17,29,21,0.5189873417721519,0.41379310344827586,0.36363636363636365,0.3870967741935484,0.49703557312252966
65,10,17,7,18,20,20,15,0.5205479452054794,0.47368421052631576,0.5454545454545454,0.5070422535211268,0.5227272727272727
70,12,15,3,9,11,29,18,0.5671641791044776,0.45,0.3333333333333333,0.3829787234042553,0.5291666666666667
