Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,14,39,25,136,144,435,224,0.6080937167199149,0.4857142857142857,0.37777777777777777,0.425,0.5645365572826713
10,14,28,14,70,76,213,111,0.6021276595744681,0.4794520547945205,0.3867403314917127,0.42813455657492355,0.5618822764725
15,13,25,12,41,53,139,80,0.5750798722044729,0.43617021276595747,0.33884297520661155,0.3813953488372093,0.5314006542699725
20,13,24,11,29,40,104,62,0.5659574468085107,0.42028985507246375,0.31868131868131866,0.3625,0.5204517704517704
25,13,21,8,21,24,93,50,0.6063829787234043,0.4666666666666667,0.29577464788732394,0.3620689655172414,0.5453232213795594
30,12,19,7,19,22,74,42,0.5923566878980892,0.4634146341463415,0.3114754098360656,0.37254901960784315,0.5411543715846995
35,13,18,5,16,22,59,38,0.5555555555555556,0.42105263157894735,0.2962962962962963,0.34782608695652173,0.5123456790123457
40,12,21,9,10,20,54,34,0.5423728813559322,0.3333333333333333,0.22727272727272727,0.2702702702702703,0.4785012285012285
45,11,19,8,11,15,50,29,0.580952380952381,0.4230769230769231,0.275,0.3333333333333333,0.5221153846153846
50,12,14,2,8,18,42,26,0.5319148936170213,0.3076923076923077,0.23529411764705882,0.26666666666666666,0.4676470588235294
55,11,13,2,5,16,38,27,0.5,0.23809523809523808,0.15625,0.18867924528301888,0.42997685185185186
60,11,12,1,8,12,36,23,0.5569620253164557,0.4,0.25806451612903225,0.3137254901960784,0.5040322580645161
