Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,12,29,17,494,83,309,49,0.8588235294117647,0.8561525129982669,0.9097605893186004,0.8821428571428571,0.8490129477205246
10,11,19,8,250,31,167,20,0.8910256410256411,0.8896797153024911,0.9259259259259259,0.9074410163339383,0.8846801346801347
15,12,18,6,164,23,111,14,0.8814102564102564,0.8770053475935828,0.9213483146067416,0.8986301369863013,0.8748532617809828
20,11,20,9,124,21,78,11,0.8632478632478633,0.8551724137931035,0.9185185185185185,0.8857142857142857,0.8531986531986532
25,9,17,8,92,15,66,14,0.8449197860962567,0.8598130841121495,0.8679245283018868,0.863849765258216,0.8413696715583507
30,10,18,8,78,14,54,10,0.8461538461538461,0.8478260869565217,0.8863636363636364,0.8666666666666667,0.8402406417112299
35,9,16,7,67,11,44,12,0.8283582089552238,0.8589743589743589,0.8481012658227848,0.8535031847133758,0.8240506329113924
40,9,15,6,59,9,40,9,0.8461538461538461,0.8676470588235294,0.8676470588235294,0.8676470588235294,0.8419867947178872
45,9,12,3,55,8,38,3,0.8942307692307693,0.873015873015873,0.9482758620689655,0.9090909090909091,0.8871814092953523
50,9,16,7,44,7,34,9,0.8297872340425532,0.8627450980392157,0.8301886792452831,0.8461538461538461,0.829728485964105
55,9,13,4,41,5,29,10,0.8235294117647058,0.8913043478260869,0.803921568627451,0.845360824742268,0.8284313725490196
60,8,14,6,39,10,22,7,0.782051282051282,0.7959183673469388,0.8478260869565217,0.8210526315789474,0.7676630434782609
65,7,12,5,34,4,26,8,0.8333333333333334,0.8947368421052632,0.8095238095238095,0.85,0.8380952380952381
70,7,11,4,34,6,22,5,0.835820895522388,0.85,0.8717948717948718,0.8607594936708861,0.8287545787545787
75,7,11,4,32,4,22,5,0.8571428571428571,0.8888888888888888,0.8648648648648649,0.8767123287671232,0.8555093555093556
80,8,10,2,29,4,20,6,0.8305084745762712,0.8787878787878788,0.8285714285714286,0.8529411764705882,0.830952380952381
