Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,14,29,15,461,73,377,24,0.8962566844919786,0.8632958801498127,0.9505154639175257,0.9048086359175662,0.8941466208476517
10,14,24,10,230,36,189,13,0.8952991452991453,0.8646616541353384,0.9465020576131687,0.9037328094302554,0.8932510288065844
15,13,22,9,151,24,127,10,0.8910256410256411,0.8628571428571429,0.937888198757764,0.8988095238095238,0.8894739007033853
20,13,20,7,115,16,95,8,0.8974358974358975,0.8778625954198473,0.9349593495934959,0.905511811023622,0.8954076027246759
25,13,20,7,91,11,78,7,0.9037433155080213,0.8921568627450981,0.9285714285714286,0.91,0.9024879614767256
30,13,17,4,75,10,67,4,0.9102564102564102,0.8823529411764706,0.9493670886075949,0.9146341463414634,0.9097484793687325
35,13,17,4,63,5,59,7,0.9104477611940298,0.9264705882352942,0.9,0.9130434782608695,0.9109375
40,13,16,3,57,4,52,4,0.9316239316239316,0.9344262295081968,0.9344262295081968,0.9344262295081968,0.9314988290398127
45,13,17,4,50,5,46,3,0.9230769230769231,0.9090909090909091,0.9433962264150944,0.9259259259259259,0.92267850536441
50,13,16,3,44,4,43,3,0.925531914893617,0.9166666666666666,0.9361702127659575,0.9263157894736842,0.925531914893617
55,13,13,0,39,5,36,5,0.8823529411764706,0.8863636363636364,0.8863636363636364,0.8863636363636364,0.8822062084257206
60,13,16,3,37,3,33,5,0.8974358974358975,0.925,0.8809523809523809,0.9024390243902439,0.8988095238095237
65,13,14,1,35,3,31,3,0.9166666666666666,0.9210526315789473,0.9210526315789473,0.9210526315789473,0.9164086687306501
70,13,14,1,30,2,33,2,0.9402985074626866,0.9375,0.9375,0.9375,0.9401785714285714
75,11,12,1,30,7,23,3,0.8412698412698413,0.8108108108108109,0.9090909090909091,0.8571428571428571,0.8378787878787879
80,13,13,0,25,0,30,4,0.9322033898305084,1.0,0.8620689655172413,0.9259259259259259,0.9310344827586207
