Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,34,34,0,182,757,0,0.8061767838125665,0.0,0.0,0.0,0.8061767838125665
10,0,36,36,0,108,362,0,0.7702127659574468,0.0,0.0,0.0,0.7702127659574468
15,0,27,27,0,62,251,0,0.8019169329073482,0.0,0.0,0.0,0.8019169329073482
20,0,23,23,0,46,189,0,0.8042553191489362,0.0,0.0,0.0,0.8042553191489362
25,0,25,25,0,50,138,0,0.7340425531914894,0.0,0.0,0.0,0.7340425531914894
30,0,18,18,0,29,128,0,0.8152866242038217,0.0,0.0,0.0,0.8152866242038217
35,0,20,20,0,29,106,0,0.7851851851851852,0.0,0.0,0.0,0.7851851851851852
40,0,21,21,0,38,80,0,0.6779661016949152,0.0,0.0,0.0,0.6779661016949152
45,0,21,21,0,46,59,0,0.5619047619047619,0.0,0.0,0.0,0.5619047619047619
50,0,13,13,0,18,76,0,0.8085106382978723,0.0,0.0,0.0,0.8085106382978723
55,0,14,14,0,19,67,0,0.7790697674418605,0.0,0.0,0.0,0.7790697674418605
60,0,13,13,0,20,59,0,0.7468354430379747,0.0,0.0,0.0,0.7468354430379747
