Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,42,42,0,365,576,0,0.61211477151966,0.0,0.0,0.0,0.61211477151966
10,0,39,39,0,185,286,0,0.6072186836518046,0.0,0.0,0.0,0.6072186836518046
15,0,31,31,0,112,202,0,0.643312101910828,0.0,0.0,0.0,0.643312101910828
20,0,31,31,0,94,142,0,0.6016949152542372,0.0,0.0,0.0,0.6016949152542372
25,0,28,28,0,77,112,0,0.5925925925925926,0.0,0.0,0.0,0.5925925925925926
30,0,29,29,0,61,96,0,0.6114649681528662,0.0,0.0,0.0,0.6114649681528662
35,0,21,21,0,39,96,0,0.7111111111111111,0.0,0.0,0.0,0.7111111111111111
40,0,23,23,0,51,67,0,0.5677966101694916,0.0,0.0,0.0,0.5677966101694916
45,0,20,20,0,35,70,0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666
50,0,22,22,0,38,57,0,0.6,0.0,0.0,0.0,0.6
