Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,12,30,18,378,96,376,89,0.8029818956336529,0.7974683544303798,0.8094218415417559,0.8034006376195537,0.8030160055166407
10,11,26,15,186,49,187,48,0.7936170212765957,0.7914893617021277,0.7948717948717948,0.7931769722814499,0.7936223381138635
15,12,25,13,117,29,130,37,0.7891373801916933,0.8013698630136986,0.7597402597402597,0.78,0.7886751613166707
20,10,20,10,92,26,94,23,0.7914893617021277,0.7796610169491526,0.8,0.7896995708154506,0.7916666666666667
25,10,18,8,67,14,79,28,0.776595744680851,0.8271604938271605,0.7052631578947368,0.7613636363636364,0.7773627617430674
30,10,20,10,61,18,60,18,0.7707006369426752,0.7721518987341772,0.7721518987341772,0.7721518987341772,0.7706913339824732
35,9,20,11,49,11,57,18,0.7851851851851852,0.8166666666666667,0.7313432835820896,0.7716535433070866,0.7847892888498683
40,9,12,3,37,12,47,22,0.711864406779661,0.7551020408163265,0.6271186440677966,0.6851851851851852,0.711864406779661
45,11,16,5,37,8,45,15,0.780952380952381,0.8222222222222222,0.7115384615384616,0.7628865979381443,0.7802975326560233
50,9,17,8,33,8,39,14,0.7659574468085106,0.8048780487804879,0.7021276595744681,0.75,0.7659574468085106
55,10,14,4,29,13,29,15,0.6744186046511628,0.6904761904761905,0.6590909090909091,0.6744186046511628,0.6747835497835497
60,9,13,4,28,10,31,10,0.7468354430379747,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7464698331193838
