Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,9,32,23,436,144,267,86,0.7534833869239014,0.7517241379310344,0.8352490421455939,0.7912885662431942,0.7424420393209721
10,9,27,18,218,72,134,43,0.7537473233404711,0.7517241379310344,0.8352490421455939,0.7912885662431942,0.7428672395193989
15,9,22,13,144,45,92,30,0.7588424437299035,0.7619047619047619,0.8275862068965517,0.7933884297520661,0.7495595268059401
20,9,20,11,112,28,74,20,0.7948717948717948,0.8,0.8484848484848485,0.8235294117647058,0.7869875222816399
25,9,17,8,85,27,56,19,0.7540106951871658,0.7589285714285714,0.8173076923076923,0.7870370370370371,0.7460032437442076
30,9,22,13,73,23,45,15,0.7564102564102564,0.7604166666666666,0.8295454545454546,0.7934782608695652,0.7456550802139037
35,8,17,9,64,19,40,11,0.7761194029850746,0.7710843373493976,0.8533333333333334,0.810126582278481,0.7656497175141244
40,6,13,7,52,12,39,14,0.7777777777777778,0.8125,0.7878787878787878,0.8,0.7762923351158645
45,6,15,9,47,17,28,12,0.7211538461538461,0.734375,0.7966101694915254,0.7642276422764228,0.7094161958568739
50,9,13,4,40,16,26,12,0.7021276595744681,0.7142857142857143,0.7692307692307693,0.7407407407407407,0.6941391941391941
55,8,11,3,37,15,22,11,0.6941176470588235,0.7115384615384616,0.7708333333333334,0.74,0.682713963963964
60,6,12,6,34,7,27,10,0.782051282051282,0.8292682926829268,0.7727272727272727,0.8,0.7834224598930482
65,7,8,1,30,8,24,10,0.75,0.7894736842105263,0.75,0.7692307692307693,0.75
70,6,8,2,30,7,22,8,0.7761194029850746,0.8108108108108109,0.7894736842105263,0.8,0.7740471869328494
75,8,9,1,28,13,14,8,0.6666666666666666,0.6829268292682927,0.7777777777777778,0.7272727272727273,0.6481481481481481
80,6,13,7,27,8,18,6,0.7627118644067796,0.7714285714285715,0.8181818181818182,0.7941176470588235,0.7552447552447552
85,7,10,3,17,5,19,14,0.6545454545454545,0.7727272727272727,0.5483870967741935,0.6415094339622641,0.67002688172043
90,6,11,5,16,7,17,12,0.6346153846153846,0.6956521739130435,0.5714285714285714,0.6274509803921569,0.6398809523809523
