Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,15,46,31,278,199,327,131,0.6470588235294118,0.5828092243186582,0.6797066014669927,0.6275395033860045,0.650689802634637
10,15,35,20,146,122,141,59,0.6132478632478633,0.5447761194029851,0.7121951219512195,0.6173361522198731,0.6241583974775109
15,14,37,23,91,65,111,45,0.6474358974358975,0.5833333333333334,0.6691176470588235,0.6232876712328768,0.6498997326203209
20,14,27,13,74,63,70,27,0.6153846153846154,0.5401459854014599,0.7326732673267327,0.6218487394957983,0.6294945284002085
25,14,23,9,65,54,50,18,0.6149732620320856,0.5462184873949579,0.7831325301204819,0.6435643564356436,0.6319508804448564
30,13,28,15,52,36,51,17,0.6602564102564102,0.5909090909090909,0.7536231884057971,0.6624203821656051,0.6699150424787605
35,14,21,7,45,29,48,12,0.6940298507462687,0.6081081081081081,0.7894736842105263,0.6870229007633588,0.7064251537935748
40,14,21,7,38,39,28,12,0.5641025641025641,0.4935064935064935,0.76,0.5984251968503937,0.5889552238805971
45,13,18,5,36,29,28,11,0.6153846153846154,0.5538461538461539,0.7659574468085106,0.6428571428571429,0.6285927584919746
50,11,16,5,38,29,21,6,0.6276595744680851,0.5671641791044776,0.8636363636363636,0.6846846846846847,0.6418181818181818
55,13,16,3,27,21,27,10,0.6352941176470588,0.5625,0.7297297297297297,0.6352941176470588,0.6461148648648649
60,11,15,4,26,16,27,9,0.6794871794871795,0.6190476190476191,0.7428571428571429,0.6753246753246753,0.6853820598006645
65,13,12,-1,22,18,22,10,0.6111111111111112,0.55,0.6875,0.6111111111111112,0.61875
70,12,14,2,23,17,20,7,0.6417910447761194,0.575,0.7666666666666667,0.6571428571428571,0.6536036036036037
75,11,12,1,19,14,21,9,0.6349206349206349,0.5757575757575758,0.6785714285714286,0.6229508196721312,0.6392857142857142
80,10,13,3,15,19,14,11,0.4915254237288136,0.4411764705882353,0.5769230769230769,0.5,0.5005827505827506
