Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,13,36,23,341,43,491,56,0.8936627282491945,0.8880208333333334,0.8589420654911839,0.8732394366197183,0.8892088604609478
10,13,30,17,176,29,239,22,0.8905579399141631,0.8585365853658536,0.8888888888888888,0.8734491315136477,0.890339966832504
15,13,23,10,118,18,160,15,0.8938906752411575,0.8676470588235294,0.8872180451127819,0.8773234200743495,0.8930472248035819
20,13,27,14,89,30,104,10,0.8283261802575107,0.7478991596638656,0.898989898989899,0.8165137614678899,0.8375546509874868
25,13,19,6,70,9,99,9,0.9037433155080213,0.8860759493670886,0.8860759493670886,0.8860759493670886,0.9013713080168776
30,12,21,9,59,17,71,9,0.8333333333333334,0.7763157894736842,0.8676470588235294,0.8194444444444444,0.8372326203208555
35,12,16,4,52,14,62,5,0.8571428571428571,0.7878787878787878,0.9122807017543859,0.8455284552845529,0.8640350877192982
40,11,19,8,45,17,48,7,0.7948717948717948,0.7258064516129032,0.8653846153846154,0.7894736842105263,0.801923076923077
45,12,19,7,40,15,45,4,0.8173076923076923,0.7272727272727273,0.9090909090909091,0.8080808080808081,0.8295454545454546
50,11,16,5,34,4,50,6,0.8936170212765957,0.8947368421052632,0.85,0.8717948717948718,0.887962962962963
55,10,13,3,31,8,39,7,0.8235294117647058,0.7948717948717948,0.8157894736842105,0.8051948051948052,0.8227883538633818
60,11,14,3,28,11,33,6,0.782051282051282,0.717948717948718,0.8235294117647058,0.7671232876712328,0.7867647058823529
65,11,12,1,26,4,38,4,0.8888888888888888,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8857142857142857
70,11,10,-1,28,10,29,0,0.8507462686567164,0.7368421052631579,1.0,0.8484848484848485,0.8717948717948718
75,11,12,1,25,4,31,3,0.8888888888888888,0.8620689655172413,0.8928571428571429,0.8771929824561403,0.8892857142857142
80,10,14,4,21,7,27,4,0.8135593220338984,0.75,0.84,0.7924528301886793,0.8170588235294117
85,11,12,1,18,5,27,5,0.8181818181818182,0.782608695652174,0.782608695652174,0.782608695652174,0.8131793478260869
90,11,14,3,19,9,21,3,0.7692307692307693,0.6785714285714286,0.8636363636363636,0.76,0.7818181818181817
95,9,12,3,19,8,20,2,0.7959183673469388,0.7037037037037037,0.9047619047619048,0.7916666666666666,0.8095238095238095
100,9,10,1,19,7,19,2,0.8085106382978723,0.7307692307692307,0.9047619047619048,0.8085106382978723,0.8177655677655677
