Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,11,30,19,408,131,318,80,0.7748132337246532,0.7569573283858998,0.8360655737704918,0.7945472249269717,0.772153054145825
10,10,29,19,197,57,168,47,0.7782515991471215,0.7755905511811023,0.8073770491803278,0.7911646586345381,0.7770218579234973
15,11,22,11,122,33,118,40,0.7667731629392971,0.7870967741935484,0.7530864197530864,0.7697160883280757,0.7672716866977353
20,10,17,7,95,23,89,28,0.7829787234042553,0.8050847457627118,0.7723577235772358,0.7883817427385892,0.7835002903600464
25,9,18,9,69,20,71,28,0.7446808510638298,0.7752808988764045,0.711340206185567,0.7419354838709677,0.7457799932026736
30,9,17,8,61,17,56,23,0.7452229299363057,0.782051282051282,0.7261904761904762,0.7530864197530864,0.7466568819308546
35,8,17,9,49,17,47,21,0.7164179104477612,0.7424242424242424,0.7,0.7205882352941176,0.7171875
40,9,11,2,47,15,40,16,0.7372881355932204,0.7580645161290323,0.746031746031746,0.752,0.7366522366522367
45,10,15,5,40,13,39,13,0.7523809523809524,0.7547169811320755,0.7547169811320755,0.7547169811320755,0.7523584905660378
50,8,16,8,34,11,35,14,0.7340425531914894,0.7555555555555555,0.7083333333333334,0.7311827956989247,0.7346014492753623
55,9,17,8,33,15,26,12,0.686046511627907,0.6875,0.7333333333333333,0.7096774193548387,0.683739837398374
60,7,14,7,29,9,28,13,0.7215189873417721,0.7631578947368421,0.6904761904761905,0.725,0.7236164736164736
65,9,18,9,24,9,25,15,0.6712328767123288,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.6753393665158371
70,6,9,3,26,7,24,10,0.746268656716418,0.7878787878787878,0.7222222222222222,0.7536231884057971,0.7482078853046594
