teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp,path_cm,path_eventos
sem_erro,catboost,lacuna,20,5,5,947,947,217,730,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_lacuna_jan20_passo5_eventos.png
sem_erro,catboost,oscilacao,30,25,25,189,189,84,105,0,189,0,0,0,1.0,1.0,0.0,0.0,0.0,0.999999999994709,189,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_oscilacao_jan30_passo25_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_oscilacao_jan30_passo25_eventos.png
sem_erro,catboost,queda,30,25,25,189,189,55,134,0,189,0,0,0,1.0,1.0,0.0,0.0,0.0,0.999999999994709,189,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_queda_jan30_passo25_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_queda_jan30_passo25_eventos.png
sem_erro,mlp,lacuna,20,15,15,316,316,71,245,0,316,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999968355,316,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_lacuna_jan20_passo15_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_lacuna_jan20_passo15_eventos.png
sem_erro,mlp,oscilacao,20,10,10,474,474,192,282,0,474,0,2,2,0.9957805907172996,0.9957805907172996,0.0,0.0,0.0,0.9957805907151988,472,2,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_oscilacao_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_oscilacao_jan20_passo10_eventos.png
sem_erro,mlp,queda,30,20,20,237,237,68,169,0,237,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999957806,237,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_queda_jan30_passo20_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_queda_jan30_passo20_eventos.png
sem_erro,random_forest,lacuna,20,5,5,947,947,217,730,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_lacuna_jan20_passo5_eventos.png
sem_erro,random_forest,oscilacao,30,25,25,189,189,84,105,0,189,0,0,0,1.0,1.0,0.0,0.0,0.0,0.999999999994709,189,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_oscilacao_jan30_passo25_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_oscilacao_jan30_passo25_eventos.png
sem_erro,random_forest,queda,40,35,35,135,135,45,90,0,135,0,1,1,0.9925925925925926,0.9925925925925926,0.0,0.0,0.0,0.9925925925852401,134,1,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_queda_jan40_passo35_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_queda_jan40_passo35_eventos.png
sem_erro,xgboost,lacuna,20,5,5,947,947,217,730,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_4\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png
