Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,46,46,0,464,469,0,0.5026795284030011,0.0,0.0,0.0,0.5026795284030011
10,0,42,42,0,241,226,0,0.48394004282655245,0.0,0.0,0.0,0.48394004282655245
15,0,34,34,0,157,154,0,0.49517684887459806,0.0,0.0,0.0,0.49517684887459806
20,0,32,32,0,126,108,0,0.46153846153846156,0.0,0.0,0.0,0.46153846153846156
25,0,29,29,0,106,81,0,0.43315508021390375,0.0,0.0,0.0,0.43315508021390375
30,0,32,32,0,86,70,0,0.44871794871794873,0.0,0.0,0.0,0.44871794871794873
35,0,28,28,0,72,62,0,0.4626865671641791,0.0,0.0,0.0,0.4626865671641791
40,0,26,26,0,62,55,0,0.4700854700854701,0.0,0.0,0.0,0.4700854700854701
45,0,27,27,0,56,48,0,0.46153846153846156,0.0,0.0,0.0,0.46153846153846156
50,0,22,22,0,55,39,0,0.4148936170212766,0.0,0.0,0.0,0.4148936170212766
55,0,23,23,0,49,36,0,0.4235294117647059,0.0,0.0,0.0,0.4235294117647059
60,0,20,20,0,50,28,0,0.358974358974359,0.0,0.0,0.0,0.358974358974359
65,0,16,16,0,46,26,0,0.3611111111111111,0.0,0.0,0.0,0.3611111111111111
70,0,17,17,0,36,31,0,0.4626865671641791,0.0,0.0,0.0,0.4626865671641791
75,0,20,20,0,41,22,0,0.3492063492063492,0.0,0.0,0.0,0.3492063492063492
80,0,13,13,0,41,18,0,0.3050847457627119,0.0,0.0,0.0,0.3050847457627119
85,0,15,15,0,34,21,0,0.38181818181818183,0.0,0.0,0.0,0.38181818181818183
90,0,12,12,0,36,16,0,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077
