teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp
sem_erro,catboost,lacuna,20,5,5,3510,3510,128,3382,0,3510,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999997151,3510,0,0,0
sem_erro,catboost,lacuna,20,10,10,1755,1755,63,1692,0,1755,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999994302,1755,0,0,0
sem_erro,catboost,lacuna,20,15,15,1170,1170,44,1126,0,1170,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999991454,1170,0,0,0
sem_erro,catboost,lacuna,20,20,20,878,878,32,846,0,878,0,0,0,1.0,1.0,0.0,0.0,0.0,0.999999999998861,878,0,0,0
sem_erro,catboost,lacuna,30,5,5,3508,3508,152,3356,0,3508,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999997149,3508,0,0,0
sem_erro,catboost,lacuna,30,10,10,1754,1754,75,1679,0,1754,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999994299,1754,0,0,0
sem_erro,catboost,lacuna,30,15,15,1170,1170,51,1119,0,1170,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999991454,1170,0,0,0
sem_erro,catboost,lacuna,30,20,20,877,877,38,839,0,877,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999988598,877,0,0,0
sem_erro,catboost,lacuna,30,25,25,702,702,32,670,0,702,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999985755,702,0,0,0
sem_erro,catboost,lacuna,30,30,30,585,585,25,560,0,585,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999982906,585,0,0,0
sem_erro,catboost,lacuna,40,5,5,3506,3506,174,3332,0,3506,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999997148,3506,0,0,0
sem_erro,catboost,lacuna,40,10,10,1753,1753,86,1667,0,1753,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999994296,1753,0,0,0
sem_erro,catboost,lacuna,40,15,15,1169,1169,59,1110,0,1169,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999991446,1169,0,0,0
sem_erro,catboost,lacuna,40,20,20,877,877,43,834,0,877,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999988598,877,0,0,0
sem_erro,catboost,lacuna,40,25,25,702,702,34,668,0,702,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999985755,702,0,0,0
sem_erro,catboost,lacuna,40,30,30,585,585,30,555,0,585,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999982906,585,0,0,0
sem_erro,catboost,lacuna,40,35,35,501,501,25,476,0,501,0,0,0,1.0,1.0,0.0,0.0,0.0,0.999999999998004,501,0,0,0
sem_erro,catboost,lacuna,40,40,40,439,439,22,417,0,439,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999977222,439,0,0,0
sem_erro,catboost,lacuna,50,5,5,3504,3504,196,3308,0,3504,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999997146,3504,0,0,0
sem_erro,catboost,lacuna,50,10,10,1752,1752,97,1655,0,1752,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999994292,1752,0,0,0
sem_erro,catboost,lacuna,50,15,15,1168,1168,66,1102,0,1168,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999991438,1168,0,0,0
sem_erro,catboost,lacuna,50,20,20,876,876,49,827,0,876,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999988585,876,0,0,0
sem_erro,catboost,lacuna,50,25,25,701,701,39,662,0,701,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999985735,701,0,0,0
sem_erro,catboost,lacuna,50,30,30,584,584,32,552,0,584,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999982877,584,0,0,0
sem_erro,catboost,lacuna,50,35,35,501,501,30,471,0,501,0,0,0,1.0,1.0,0.0,0.0,0.0,0.999999999998004,501,0,0,0
sem_erro,catboost,lacuna,50,40,40,438,438,25,413,0,438,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999977169,438,0,0,0
sem_erro,catboost,lacuna,50,45,45,390,390,22,368,0,390,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999974359,390,0,0,0
sem_erro,catboost,lacuna,50,50,50,351,351,17,334,0,351,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999971511,351,0,0,0
sem_erro,catboost,lacuna,60,5,5,3502,3502,218,3284,0,3502,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999997145,3502,0,0,0
sem_erro,catboost,lacuna,60,10,10,1751,1751,108,1643,0,1751,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999994289,1751,0,0,0
sem_erro,catboost,lacuna,60,15,15,1168,1168,73,1095,0,1168,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999991438,1168,0,0,0
sem_erro,catboost,lacuna,60,20,20,876,876,54,822,0,876,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999988585,876,0,0,0
sem_erro,catboost,lacuna,60,25,25,701,701,43,658,0,701,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999985735,701,0,0,0
sem_erro,catboost,lacuna,60,30,30,584,584,36,548,0,584,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999982877,584,0,0,0
